code,name,industry,total_ret,cagr,price_chg,div_contrib,div_ratio,div_amplify,buy_price,last_price,div_total,max_yr_loss
002155.SZ,湖南黄金,黄金,50.48194641249999,4.173989353720287,45.36977279064474,5.1121736218552485,3.78239,3.527336860670194,11.020172689594357,16.02,3782.3900000000003,-19.070508490139236
002156.SZ,通富微电,半导体,368.2209504480019,16.69599185308941,349.0008359643105,19.22011448369136,3.878858,4.294365938704359,6.115801530975925,27.46,3878.858,-46.061949349459056
002157.SZ,正邦科技,农业综合,11.106501769621735,1.0612819942017016,0.34222860845278813,10.764273161168948,37.5854656904,10.730418477797654,2.840279750134947,2.85,37585.4656904,-56.207462634314375
002185.SZ,华天科技,半导体,214.78949617390563,12.153512333798822,166.91155976597872,47.87793640792691,9.0945337,17.950172169333612,4.050030657899543,10.81,9094.5337,-51.99213179568283
002195.SZ,岩山科技,软件服务,110.90493894410174,7.750558722791356,55.96482068830409,54.94011825579766,16.64157,35.25404128013676,2.5133873027906244,3.92,16641.57,-30.867694204900488
002202.SZ,金风科技,电气设备,51.401483345349334,4.237471573132678,22.102466263051635,29.2990170822977,31.328128,23.985239852398532,8.198032608477327,10.01,31328.128,-45.17845150688541
002203.SZ,海亮股份,铜,43.04645908891054,3.647436957845951,32.12041162757937,10.926047461331166,10.021984893900001,8.257631557410594,8.181930306477698,10.81,10021.9848939,-26.71554687878016
002223.SZ,鱼跃医疗,医疗保健,224.12675008229678,12.481822061919523,167.02449497307774,57.102255109219044,32.90085,21.371291098636735,13.362070024174137,35.68,32900.85,-16.45546221583882
002244.SZ,滨江集团,区域地产,233.70383428845335,12.809838010056573,174.0687895394208,59.635044749032545,45.27230675,21.78260468264468,3.0758701179243424,8.43,45272.30675,-48.58470193533948
002261.SZ,拓维信息,软件服务,129.22658308214812,8.651907209703747,107.07347536891581,22.153107713232316,1.40345775,10.711847046773638,8.533202994019232,17.67,1403.45775,-45.20928797580432
002262.SZ,恩华药业,化学制药,203.69558571514398,11.751845477372601,159.78292882086643,43.912656894277546,14.7283464,16.901408450704224,9.084507633784282,23.6,14728.3464,-36.34279144535489
002265.SZ,建设工业,专用机械,155.01896166000003,9.816627580241244,155.06534610984554,-0.046384449845504605,0.08513235000000001,0.0,10.03664370344343,25.6,85.13235,-46.30553853666808
002266.SZ,浙富控股,环境保护,-45.298787470603784,-5.852118766916281,-48.9638847651389,3.6650972945351157,5.0363057,7.143708293612971,5.956566219843228,3.0399999999999996,5036.3057,-43.115118218445595
002271.SZ,东方雨虹,其他建材,210.4556046411017,11.998138975909045,140.62748066269663,69.82812397840507,67.466343768,29.012184280709086,5.22799805132574,12.58,67466.343768,-42.35156673533403
002273.SZ,水晶光电,元器件,352.6294077227855,16.301450832378173,257.2884979340938,95.3409097886917,31.161101000000002,26.697708169559164,6.045534665933853,21.6,31161.101000000002,-44.954691483265854
002281.SZ,光迅科技,通信设备,500.70522139046795,19.640163024517896,354.79366418796633,145.91155720250163,28.4059017,32.088888888888874,11.108334169563118,50.52000000000001,28405.901700000002,-31.115675817066656
002294.SZ,信立泰,化学制药,106.78937166538489,7.538426341068272,72.17733196048425,34.61203970490064,32.886157,20.049287097342017,17.598135396216986,30.3,32886.157,-51.82818607374311
002299.SZ,圣农发展,农业综合,72.74738475734624,5.621420494259577,35.34315687489167,37.40422788245457,51.0587,27.62592941669284,10.469683379041061,14.170000000000002,51058.7,-26.153856517626327
002312.SZ,川发龙蟒,化工原料,18.0226026089221,1.6734065055038716,7.712040858135016,10.310561750787084,3.61446,9.552740434332986,12.92334625646329,13.92,3614.46,-53.85832427046542
002318.SZ,久立特材,特种钢,215.44032280885418,12.176678516069606,150.52749512446533,64.91282768438884,33.1987910721,25.926265590608956,9.168654318196973,22.97,33198.7910721,-34.321658920178464
002335.SZ,科华数据,电气设备,32.35862692571487,2.845686450443452,0.32269423785862283,32.03593268785625,15.965980499999999,31.88289014235832,26.85334580042976,26.939999999999998,15965.9805,-44.85235374512321
002340.SZ,格林美,小金属,110.46499826212974,7.728061230932637,77.00632033741708,33.45867792471266,10.711232449999999,18.913012324448264,3.5817930048567863,6.34,10711.23245,-46.14065003769847
002353.SZ,杰瑞股份,化工机械,28.86488216823473,2.5709346911158226,21.09571356490798,7.769168603326747,6.6967821223,6.277761326621256,29.604681243142597,35.85,6696.7821223,-35.088242081181335
