ts_code,trade_date,close
H00922.CSI,20240105,9594.9287
H00922.CSI,20240104,9589.1212
H00922.CSI,20240103,9547.7703
H00922.CSI,20240102,9447.6861
H00922.CSI,20231229,9351.114
H00922.CSI,20231228,9302.4296
H00922.CSI,20231227,9314.3594
H00922.CSI,20231226,9261.1732
H00922.CSI,20231225,9316.0958
H00922.CSI,20231222,9301.5313
H00922.CSI,20231221,9322.9581
H00922.CSI,20231220,9332.2529
H00922.CSI,20231219,9374.2071
H00922.CSI,20231218,9390.5758
H00922.CSI,20231215,9411.6108
H00922.CSI,20231214,9467.5007
H00922.CSI,20231213,9476.1422
H00922.CSI,20231212,9555.0745
H00922.CSI,20231211,9482.8832
H00922.CSI,20231208,9339.9842
H00922.CSI,20231207,9341.7401
H00922.CSI,20231206,9327.6302
H00922.CSI,20231205,9331.6333
H00922.CSI,20231204,9453.6123
H00922.CSI,20231201,9452.6357
H00922.CSI,20231130,9424.3938
H00922.CSI,20231129,9393.371
H00922.CSI,20231128,9459.6972
H00922.CSI,20231127,9460.4051
H00922.CSI,20231124,9485.4696
H00922.CSI,20231123,9479.5948
H00922.CSI,20231122,9405.9291
H00922.CSI,20231121,9434.5787
H00922.CSI,20231120,9399.7473
H00922.CSI,20231117,9376.0952
H00922.CSI,20231116,9400.3855
H00922.CSI,20231115,9412.1194
H00922.CSI,20231114,9366.495
H00922.CSI,20231113,9379.3866
H00922.CSI,20231110,9362.6498
H00922.CSI,20231109,9396.6787
H00922.CSI,20231108,9335.4214
H00922.CSI,20231107,9345.8056
H00922.CSI,20231106,9350.3175
H00922.CSI,20231103,9365.1781
H00922.CSI,20231102,9409.2227
H00922.CSI,20231101,9393.6918
H00922.CSI,20231031,9404.8922
H00922.CSI,20231030,9387.5372
H00922.CSI,20231027,9484.9949
H00922.CSI,20231026,9446.8481
H00922.CSI,20231025,9401.7246
H00922.CSI,20231024,9318.6272
H00922.CSI,20231023,9248.2687
H00922.CSI,20231020,9373.7993
H00922.CSI,20231019,9422.3874
H00922.CSI,20231018,9582.141
H00922.CSI,20231017,9671.2943
H00922.CSI,20231016,9652.5245
H00922.CSI,20231013,9631.8434
H00922.CSI,20231012,9643.9864
H00922.CSI,20231011,9547.3505
H00922.CSI,20231010,9577.1404
H00922.CSI,20231009,9673.229
H00922.CSI,20230928,9707.8619
H00922.CSI,20230927,9706.138
H00922.CSI,20230926,9739.7044
H00922.CSI,20230925,9783.9161
H00922.CSI,20230922,9803.4979
H00922.CSI,20230921,9761.7167
H00922.CSI,20230920,9825.7294
H00922.CSI,20230919,9812.6691
H00922.CSI,20230918,9747.4454
H00922.CSI,20230915,9736.6457
H00922.CSI,20230914,9752.9102
H00922.CSI,20230913,9656.2018
H00922.CSI,20230912,9629.4493
H00922.CSI,20230911,9641.877
H00922.CSI,20230908,9569.3237
H00922.CSI,20230907,9632.3034
H00922.CSI,20230906,9683.2171
H00922.CSI,20230905,9685.2211
H00922.CSI,20230904,9761.1323
H00922.CSI,20230901,9612.2101
H00922.CSI,20230831,9510.6993
H00922.CSI,20230830,9609.7929
H00922.CSI,20230829,9680.1627
H00922.CSI,20230828,9661.7039
H00922.CSI,20230825,9530.0566
H00922.CSI,20230824,9507.5599
H00922.CSI,20230823,9552.7537
H00922.CSI,20230822,9579.3204
H00922.CSI,20230821,9503.4526
H00922.CSI,20230818,9603.549
H00922.CSI,20230817,9645.4638
H00922.CSI,20230816,9644.5842
H00922.CSI,20230815,9649.34
H00922.CSI,20230814,9585.746
H00922.CSI,20230811,9590.8149
H00922.CSI,20230810,9740.9762
H00922.CSI,20230809,9701.3659
H00922.CSI,20230808,9741.0997
H00922.CSI,20230807,9754.6994
H00922.CSI,20230804,9840.5668
H00922.CSI,20230803,9867.8441
H00922.CSI,20230802,9813.8702
H00922.CSI,20230801,9904.169
H00922.CSI,20230731,9895.1618
H00922.CSI,20230728,9819.5955
H00922.CSI,20230727,9642.8619
H00922.CSI,20230726,9632.6398
H00922.CSI,20230725,9610.0914
H00922.CSI,20230724,9452.1319
H00922.CSI,20230721,9449.1045
H00922.CSI,20230720,9442.7324
H00922.CSI,20230719,9475.1186
H00922.CSI,20230718,9424.2059
H00922.CSI,20230717,9423.949
H00922.CSI,20230714,9475.3024
H00922.CSI,20230713,9459.9153
H00922.CSI,20230712,9359.4238
H00922.CSI,20230711,9407.365
H00922.CSI,20230710,9389.0407
H00922.CSI,20230707,9350.6661
H00922.CSI,20230706,9314.4894
H00922.CSI,20230705,9352.2056
H00922.CSI,20230704,9363.761
H00922.CSI,20230703,9410.0013
H00922.CSI,20230630,9311.9462
H00922.CSI,20230629,9277.8653
H00922.CSI,20230628,9292.609
H00922.CSI,20230627,9231.373
H00922.CSI,20230626,9073.5075
H00922.CSI,20230621,9188.5261
H00922.CSI,20230620,9257.2456
H00922.CSI,20230619,9326.4926
H00922.CSI,20230616,9437.8727
H00922.CSI,20230615,9464.1315
H00922.CSI,20230614,9442.2127
H00922.CSI,20230613,9483.5681
H00922.CSI,20230612,9499.6921
H00922.CSI,20230609,9552.8541
H00922.CSI,20230608,9570.1137
H00922.CSI,20230607,9470.6326
H00922.CSI,20230606,9398.0017
H00922.CSI,20230605,9467.0275
H00922.CSI,20230602,9417.7418
H00922.CSI,20230601,9359.9289
H00922.CSI,20230531,9392.0084
H00922.CSI,20230530,9466.8128
H00922.CSI,20230529,9469.8498
H00922.CSI,20230526,9393.4665
H00922.CSI,20230525,9312.8675
H00922.CSI,20230524,9355.4994
H00922.CSI,20230523,9490.8436
H00922.CSI,20230522,9612.2241
H00922.CSI,20230519,9611.6479
H00922.CSI,20230518,9729.8531
H00922.CSI,20230517,9671.6492
H00922.CSI,20230516,9716.9397
H00922.CSI,20230515,9785.4951
H00922.CSI,20230512,9786.5327
