ts_code,trade_date,close,open,high,low,pre_close,change,pct_chg,vol,amount
932368.CSI,20240628,4234.708,,,,4202.509,32.199,0.7662,18909363.05,24824660.966
932368.CSI,20240701,4292.2778,,,,4234.708,57.5698,1.3595,17530471.99,22651747.921
932368.CSI,20240702,4246.5646,,,,4292.2778,-45.7132,-1.065,19121123.34,24298613.176
932368.CSI,20240703,4209.5307,,,,4246.5646,-37.0339,-0.8721,15303528.8,19359095.771
932368.CSI,20240704,4195.8419,,,,4209.5307,-13.6888,-0.3252,17503897.55,21203111.428
932368.CSI,20240705,4192.654,,,,4195.8419,-3.1879,-0.076,15662480.3,20935783.857
932368.CSI,20240708,4179.267,,,,4192.654,-13.387,-0.3193,16468958.65,20301055.902
932368.CSI,20240709,4231.6926,,,,4179.267,52.4256,1.2544,20011880.4,26673953.095
932368.CSI,20240710,4164.8832,,,,4231.6926,-66.8094,-1.5788,19668404.37,26828484.824
932368.CSI,20240711,4217.0773,,,,4164.8832,52.1941,1.2532,27115884.11,34538175.243
932368.CSI,20240712,4191.7475,,,,4217.0773,-25.3298,-0.6006,22969434.4,28935253.959
932368.CSI,20240715,4211.572,,,,4191.7475,19.8245,0.4729,17644703.2,24684519.164
932368.CSI,20240716,4208.6036,,,,4211.572,-2.9684,-0.0705,17657081.76,26446917.845
932368.CSI,20240717,4124.3904,,,,4208.6036,-84.2132,-2.001,21953957.42,30752079.722
932368.CSI,20240718,4158.617,,,,4124.3904,34.2266,0.8299,19596194.09,25566888.22
932368.CSI,20240719,4123.2687,,,,4158.617,-35.3483,-0.85,18228030.26,24506500.802
932368.CSI,20240722,4086.0668,,,,4123.2687,-37.2019,-0.9022,17951784.83,24920091.021
932368.CSI,20240723,3969.6108,,,,4086.0668,-116.456,-2.8501,19834267.03,23596735.646
932368.CSI,20240724,3917.7854,,,,3969.6108,-51.8254,-1.3056,33978657.92,24908913.201
932368.CSI,20240725,3885.2476,,,,3917.7854,-32.5378,-0.8305,15711741.69,21859856.542
932368.CSI,20240726,3983.7684,,,,3885.2476,98.5208,2.5358,16068252.27,25961477.601
932368.CSI,20240729,3974.3511,,,,3983.7684,-9.4173,-0.2364,14119692.31,20909927.86
932368.CSI,20240730,3880.7597,,,,3974.3511,-93.5914,-2.3549,14945090.34,20840346.684
932368.CSI,20240731,4006.4255,,,,3880.7597,125.6658,3.2382,20806139.51,29174895.802
932368.CSI,20240801,3982.894,,,,4006.4255,-23.5315,-0.5873,16535350.28,23307629.427
932368.CSI,20240802,3932.2756,,,,3982.894,-50.6184,-1.2709,14531345.2,20045725.668
932368.CSI,20240805,3860.629,,,,3932.2756,-71.6466,-1.822,19830302.32,27955640.535
932368.CSI,20240806,3850.9415,,,,3860.629,-9.6875,-0.2509,15462654.26,20752538.693
932368.CSI,20240807,3885.9008,,,,3850.9415,34.9593,0.9078,16473968.27,19912165.426
932368.CSI,20240808,3894.9819,,,,3885.9008,9.0811,0.2337,22515666.1,19258867.899
932368.CSI,20240809,3888.9431,,,,3894.9819,-6.0388,-0.155,32891224.38,19052469.989
932368.CSI,20240812,3906.7275,,,,3888.9431,17.7844,0.4573,22631638.65,16372461.494
932368.CSI,20240813,3919.1686,,,,3906.7275,12.4411,0.3185,18242459.8,15562998.02
932368.CSI,20240814,3884.339,,,,3919.1686,-34.8296,-0.8887,15385409.24,14015566.222
932368.CSI,20240815,3912.9586,,,,3884.339,28.6196,0.7368,17932949.94,17030652.98
932368.CSI,20240816,3926.8895,,,,3912.9586,13.9309,0.356,17559322.69,17429209.768
932368.CSI,20240819,3944.5683,,,,3926.8895,17.6788,0.4502,19564199.78,18307405.064
932368.CSI,20240820,3879.0857,,,,3944.5683,-65.4826,-1.6601,19974735.59,19708003.014
932368.CSI,20240821,3881.1863,,,,3879.0857,2.1006,0.0542,22392293.7,17312111.874
932368.CSI,20240822,3861.0092,,,,3881.1863,-20.1771,-0.5199,19659124.78,18554653.744
932368.CSI,20240823,3897.9135,,,,3861.0092,36.9043,0.9558,14207101.08,16402991.242
932368.CSI,20240826,3914.0085,,,,3897.9135,16.095,0.4129,14891643.35,17131647.161
932368.CSI,20240827,3909.2341,,,,3914.0085,-4.7744,-0.122,16873023.86,18668682.066
932368.CSI,20240828,3862.9883,,,,3909.2341,-46.2458,-1.183,16455755.71,17581189.582
932368.CSI,20240829,3852.4552,,,,3862.9883,-10.5331,-0.2727,18781323.17,18425497.06
932368.CSI,20240830,3909.0415,,,,3852.4552,56.5863,1.4688,28086283.38,30016878.608
932368.CSI,20240902,3883.847,,,,3909.0415,-25.1945,-0.6445,20469949.34,22527263.763
932368.CSI,20240903,3897.0555,,,,3883.847,13.2085,0.3401,16611358.67,18475563.586
932368.CSI,20240904,3853.9439,,,,3897.0555,-43.1116,-1.1063,15473032.27,17784345.222
932368.CSI,20240905,3833.7262,,,,3853.9439,-20.2177,-0.5246,14384736.75,17741242.12
932368.CSI,20240906,3791.7152,,,,3833.7262,-42.011,-1.0958,13085951.92,14591520.331
932368.CSI,20240909,3713.1206,,,,3791.7152,-78.5946,-2.0728,18025100.89,21870774.975
932368.CSI,20240910,3704.3945,,,,3713.1206,-8.7261,-0.235,15849459.62,17349076.577
932368.CSI,20240911,3696.7689,,,,3704.3945,-7.6256,-0.2059,14467944.64,18235832.448
932368.CSI,20240912,3693.6274,,,,3696.7689,-3.1415,-0.085,15153103.43,17004446.71
932368.CSI,20240913,3699.3999,,,,3693.6274,5.7725,0.1563,13544649.1,16447587.245
932368.CSI,20240918,3756.0406,,,,3699.3999,56.6407,1.5311,13468667.31,16128132.024
932368.CSI,20240919,3819.6859,,,,3756.0406,63.6453,1.6945,20281924.45,25576277.368
932368.CSI,20240920,3829.3182,,,,3819.6859,9.6323,0.2522,15868539.7,20740950.584
932368.CSI,20240923,3867.712,,,,3829.3182,38.3938,1.0026,15593480.61,19696323.053
932368.CSI,20240924,4041.0845,,,,3867.712,173.3725,4.4826,28234300.76,35306352.891
932368.CSI,20240925,4088.8007,,,,4041.0845,47.7162,1.1808,33120278.57,40581779.561
932368.CSI,20240926,4286.35,,,,4088.8007,197.5493,4.8315,40263394.68,46246043.587
932368.CSI,20240927,4456.6266,,,,4286.35,170.2766,3.9725,32447081.2,55306195.343
932368.CSI,20240930,4807.2015,,,,4456.6266,350.5749,7.8664,59851885.95,91585439.793
932368.CSI,20241008,4912.3539,,,,4807.2015,105.1524,2.1874,81467860.21,123772345.142
932368.CSI,20241009,4533.714,,,,4912.3539,-378.6399,-7.7079,60118807.56,92673967.594
932368.CSI,20241010,4645.3149,,,,4533.714,111.6009,2.4616,45675359.88,67381592.886
932368.CSI,20241011,4548.9388,,,,4645.3149,-96.3761,-2.0747,33853973.75,45665849.45
932368.CSI,20241014,4637.1101,,,,4548.9388,88.1713,1.9383,34715773.9,47292889.455
932368.CSI,20241015,4483.0559,,,,4637.1101,-154.0542,-3.3222,33368548.94,43268565.349
932368.CSI,20241016,4465.7908,,,,4483.0559,-17.2651,-0.3851,25673851.42,35842109.457
932368.CSI,20241017,4401.6255,,,,4465.7908,-64.1653,-1.4368,22769885.78,34397310.522
932368.CSI,20241018,4480.1946,,,,4401.6255,78.5691,1.785,33705500.15,50049112.221
932368.CSI,20241021,4491.602,,,,4480.1946,11.4074,0.2546,29802823.16,47403093.248
932368.CSI,20241022,4541.1458,,,,4491.602,49.5438,1.103,31138026.73,47296013.962
932368.CSI,20241023,4552.9132,,,,4541.1458,11.7674,0.2591,35618707.96,48643934.233
932368.CSI,20241024,4531.2438,,,,4552.9132,-21.6694,-0.4759,30775778.83,39953391.411
932368.CSI,20241025,4527.3845,,,,4531.2438,-3.8593,-0.0852,29548942.55,40866387.382
932368.CSI,20241028,4581.7823,,,,4527.3845,54.3978,1.2015,39999450.37,47503778.343
932368.CSI,20241029,4499.8612,,,,4581.7823,-81.9211,-1.788,38864659.84,45817466.212
932368.CSI,20241030,4435.2675,,,,4499.8612,-64.5937,-1.4355,39013429.32,44183687.945
932368.CSI,20241031,4400.7369,,,,4435.2675,-34.5306,-0.7785,38713280.28,46709234.391
932368.CSI,20241101,4458.679,,,,4400.7369,57.9421,1.3166,44297557.89,50283337.292
932368.CSI,20241104,4487.2823,,,,4458.679,28.6033,0.6415,35131162.15,39923639.611
932368.CSI,20241105,4560.5987,,,,4487.2823,73.3164,1.6339,52959063.3,55888188.999
932368.CSI,20241106,4533.0522,,,,4560.5987,-27.5465,-0.604,68380391.94,64064659.559
932368.CSI,20241107,4663.8856,,,,4533.0522,130.8334,2.8862,68379327.56,69546517.817
932368.CSI,20241108,4614.1886,,,,4663.8856,-49.697,-1.0656,63309288.81,69497605.982
932368.CSI,20241111,4590.8163,,,,4614.1886,-23.3723,-0.5065,48757860.77,55562314.962
932368.CSI,20241112,4551.2928,,,,4590.8163,-39.5235,-0.8609,52596403.21,65490026.55
932368.CSI,20241113,4569.8983,,,,4551.2928,18.6055,0.4088,35078899.23,46529046.606
932368.CSI,20241114,4487.5612,,,,4569.8983,-82.3371,-1.8017,33517276.8,42115554.893
932368.CSI,20241115,4446.6821,,,,4487.5612,-40.8791,-0.9109,31325036.05,41286796.699
932368.CSI,20241118,4426.6224,,,,4446.6821,-20.0597,-0.4511,46128469.63,43314659.378
932368.CSI,20241119,4449.2226,,,,4426.6224,22.6002,0.5106,40703914.8,35969943.297
932368.CSI,20241120,4473.0334,,,,4449.2226,23.8108,0.5352,31257537.6,31029591.728
932368.CSI,20241121,4468.8114,,,,4473.0334,-4.222,-0.0944,27016650.34,28529499.063
932368.CSI,20241122,4335.8439,,,,4468.8114,-132.9675,-2.9755,29149731.23,35296090.052
932368.CSI,20241125,4321.3561,,,,4335.8439,-14.4878,-0.3341,25764635.68,29540647.296
932368.CSI,20241126,4315.9387,,,,4321.3561,-5.4174,-0.1254,22482515.32,25705845.498
932368.CSI,20241127,4368.0365,,,,4315.9387,52.0978,1.2071,23613613.49,27267281.986
932368.CSI,20241128,4319.4201,,,,4368.0365,-48.6164,-1.113,24800280.72,27643550.689
932368.CSI,20241129,4367.594,,,,4319.4201,48.1739,1.1153,28847254.0,35690850.67
932368.CSI,20241202,4406.7723,,,,4367.594,39.1783,0.897,32370215.32,33790493.608
932368.CSI,20241203,4422.1907,,,,4406.7723,15.4184,0.3499,35256680.02,35912558.52
932368.CSI,20241204,4465.2911,,,,4422.1907,43.1004,0.9746,41439683.43,40953074.26
932368.CSI,20241205,4446.1566,,,,4465.2911,-19.1345,-0.4285,34267149.54,34856034.403
932368.CSI,20241206,4484.7057,,,,4446.1566,38.5491,0.867,49551660.5,40756242.59
932368.CSI,20241209,4480.1043,,,,4484.7057,-4.6014,-0.1026,76508119.87,42470044.887
932368.CSI,20241210,4514.0933,,,,4480.1043,33.989,0.7587,67167679.89,54637491.416
932368.CSI,20241211,4578.1539,,,,4514.0933,64.0606,1.4191,58272219.83,43018630.431
932368.CSI,20241212,4618.0223,,,,4578.1539,39.8684,0.8708,50482681.23,43176581.952
932368.CSI,20241213,4516.4873,,,,4618.0223,-101.535,-2.1987,53585996.11,49272364.161
932368.CSI,20241216,4525.6921,,,,4516.4873,9.2048,0.2038,37418541.12,35275914.781
932368.CSI,20241217,4530.4302,,,,4525.6921,4.7381,0.1047,32582805.54,30217411.42
932368.CSI,20241218,4546.9446,,,,4530.4302,16.5144,0.3645,33765435.27,26269556.23
932368.CSI,20241219,4515.6591,,,,4546.9446,-31.2855,-0.6881,40278845.11,27274558.989
932368.CSI,20241220,4454.6671,,,,4515.6591,-60.992,-1.3507,30048267.1,26229161.287
932368.CSI,20241223,4487.7323,,,,4454.6671,33.0652,0.7423,28555845.65,28137296.679
932368.CSI,20241224,4541.3243,,,,4487.7323,53.592,1.1942,31525702.65,29536266.181
932368.CSI,20241225,4566.042,,,,4541.3243,24.7177,0.5443,24295354.0,24055422.531
932368.CSI,20241226,4539.0982,,,,4566.042,-26.9438,-0.5901,20388700.82,21231084.999
932368.CSI,20241227,4538.7663,,,,4539.0982,-0.3319,-0.0073,23982971.84,24701762.379
932368.CSI,20241230,4578.5509,,,,4538.7663,39.7846,0.8766,26663826.49,27961059.353
932368.CSI,20241231,4554.5536,,,,4578.5509,-23.9973,-0.5241,29801592.47,31036558.636
932368.CSI,20250102,4477.7716,,,,4554.5536,-76.782,-1.6858,30697902.2,34561631.572
932368.CSI,20250103,4470.4266,,,,4477.7716,-7.345,-0.164,28623366.66,30564291.46
932368.CSI,20250106,4452.9022,,,,4470.4266,-17.5244,-0.392,26134390.81,29238963.459
932368.CSI,20250107,4436.4564,,,,4452.9022,-16.4458,-0.3693,22877382.4,25002483.93
932368.CSI,20250108,4452.0993,,,,4436.4564,15.6429,0.3526,26687833.57,28814856.884
932368.CSI,20250109,4401.0564,,,,4452.0993,-51.0429,-1.1465,22693770.77,24481307.595
932368.CSI,20250110,4350.5514,,,,4401.0564,-50.505,-1.1476,20354040.58,21980089.03
932368.CSI,20250113,4357.1238,,,,4350.5514,6.5724,0.1511,21601286.2,22577425.11
932368.CSI,20250114,4420.1612,,,,4357.1238,63.0374,1.4468,25259433.09,26324117.482
932368.CSI,20250115,4393.4348,,,,4420.1612,-26.7264,-0.6046,19762777.04,21787451.134
932368.CSI,20250116,4437.9991,,,,4393.4348,44.5643,1.0143,24897066.29,26612011.499
932368.CSI,20250117,4430.1641,,,,4437.9991,-7.835,-0.1765,18077954.0,20638437.935
932368.CSI,20250120,4393.85,,,,4430.1641,-36.3141,-0.8197,20911083.43,26128272.046
932368.CSI,20250121,4350.9184,,,,4393.85,-42.9316,-0.9771,17286595.99,20069214.03
932368.CSI,20250122,4304.3068,,,,4350.9184,-46.6116,-1.0713,16230428.29,20507167.145
932368.CSI,20250123,4315.5133,,,,4304.3068,11.2065,0.2604,22275383.66,23644159.602
932368.CSI,20250124,4326.6574,,,,4315.5133,11.1441,0.2582,19654089.48,24149400.139
932368.CSI,20250127,4362.2698,,,,4326.6574,35.6124,0.8231,20168343.8,22953241.153
932368.CSI,20250205,4277.3098,,,,4362.2698,-84.96,-1.9476,20628494.53,27040846.926
932368.CSI,20250206,4288.4424,,,,4277.3098,11.1326,0.2603,22123660.06,24303437.355
932368.CSI,20250207,4333.3816,,,,4288.4424,44.9392,1.0479,32978008.17,33521430.564
932368.CSI,20250210,4316.7125,,,,4333.3816,-16.6691,-0.3847,29551834.09,28939083.295
932368.CSI,20250211,4325.4217,,,,4316.7125,8.7092,0.2018,21749267.9,25978036.185
932368.CSI,20250212,4313.7571,,,,4325.4217,-11.6646,-0.2697,21723028.4,25468134.958
932368.CSI,20250213,4303.5775,,,,4313.7571,-10.1796,-0.236,21504073.97,31656717.731
932368.CSI,20250214,4310.807,,,,4303.5775,7.2295,0.168,21734268.56,26756321.62
932368.CSI,20250217,4267.797,,,,4310.807,-43.01,-0.9977,26428383.17,33970710.298
932368.CSI,20250218,4233.3291,,,,4267.797,-34.4679,-0.8076,23436996.06,27803491.825
932368.CSI,20250219,4214.8658,,,,4233.3291,-18.4633,-0.4361,20784853.48,26205455.673
932368.CSI,20250220,4204.4359,,,,4214.8658,-10.4299,-0.2475,18900981.27,23029383.403
932368.CSI,20250221,4191.9507,,,,4204.4359,-12.4852,-0.297,27387148.92,34221825.79
932368.CSI,20250224,4175.6771,,,,4191.9507,-16.2736,-0.3882,29774130.21,36357655.684
932368.CSI,20250225,4120.2947,,,,4175.6771,-55.3824,-1.3263,25126039.13,31070383.498
932368.CSI,20250226,4129.9167,,,,4120.2947,9.622,0.2335,22389500.31,26178617.414
932368.CSI,20250227,4163.3424,,,,4129.9167,33.4257,0.8094,25509196.29,34751803.392
932368.CSI,20250228,4141.8348,,,,4163.3424,-21.5076,-0.5166,24947891.94,32811944.814
932368.CSI,20250303,4137.5184,,,,4141.8348,-4.3164,-0.1042,22516643.67,29158619.277
932368.CSI,20250304,4107.9864,,,,4137.5184,-29.532,-0.7138,20008000.32,23049529.196
932368.CSI,20250305,4110.7725,,,,4107.9864,2.7861,0.0678,22533237.98,24106254.15
932368.CSI,20250306,4131.312,,,,4110.7725,20.5395,0.4997,24316648.24,29033135.539
932368.CSI,20250307,4148.8339,,,,4131.312,17.5219,0.4241,21916031.19,28984060.513
932368.CSI,20250310,4161.8496,,,,4148.8339,13.0157,0.3137,18318287.29,25855762.089
932368.CSI,20250311,4182.6208,,,,4161.8496,20.7712,0.4991,19361219.45,26480662.984
932368.CSI,20250312,4177.287,,,,4182.6208,-5.3338,-0.1275,18012814.48,27399468.709
932368.CSI,20250313,4228.6878,,,,4177.287,51.4008,1.2305,38009579.74,34033602.507
932368.CSI,20250314,4293.0936,,,,4228.6878,64.4058,1.5231,33256842.43,48081327.45
932368.CSI,20250317,4286.8736,,,,4293.0936,-6.22,-0.1449,23170953.18,31502866.695
932368.CSI,20250318,4300.0734,,,,4286.8736,13.1998,0.3079,20435841.65,27441054.168
932368.CSI,20250319,4298.9414,,,,4300.0734,-1.132,-0.0263,17487125.99,26793993.886
932368.CSI,20250320,4294.8313,,,,4298.9414,-4.1101,-0.0956,20062620.07,26599648.842
932368.CSI,20250321,4274.9518,,,,4294.8313,-19.8795,-0.4629,23662772.42,28915932.434
932368.CSI,20250324,4319.9817,,,,4274.9518,45.0299,1.0533,24785088.95,31389872.238
932368.CSI,20250325,4346.4261,,,,4319.9817,26.4444,0.6121,23759106.53,29746856.557
932368.CSI,20250326,4336.0713,,,,4346.4261,-10.3548,-0.2382,19996295.29,24548961.324
932368.CSI,20250327,4339.6056,,,,4336.0713,3.5343,0.0815,18878344.43,23577040.688
932368.CSI,20250328,4300.9944,,,,4339.6056,-38.6112,-0.8897,19381418.49,22643968.392
932368.CSI,20250331,4307.0753,,,,4300.9944,6.0809,0.1414,21212241.18,28024857.355
932368.CSI,20250401,4323.8803,,,,4307.0753,16.805,0.3902,18662466.24,25671400.802
932368.CSI,20250402,4306.993,,,,4323.8803,-16.8873,-0.3906,14834372.55,19280064.097
932368.CSI,20250403,4273.0533,,,,4306.993,-33.9397,-0.788,20359772.13,27155218.493
932368.CSI,20250407,3954.5229,,,,4273.0533,-318.5304,-7.4544,40869775.16,51508806.8
932368.CSI,20250408,4094.7016,,,,3954.5229,140.1787,3.5448,37656941.51,47830523.626
932368.CSI,20250409,4112.7465,4048.4993,4112.7465,4000.6741,4094.7016,18.0449,0.4407,38323871.7,45397858.236
932368.CSI,20250410,4161.5789,4160.3115,4164.8809,4112.3585,4112.7465,48.8324,1.1873,34468824.04,39889421.981
932368.CSI,20250411,4116.6796,4150.2571,4153.1277,4101.0198,4161.5789,-44.8993,-1.0789,23940331.36,28314102.675
932368.CSI,20250414,4159.8341,4124.7737,4164.3342,4119.48,4116.6796,43.1545,1.0483,24767695.76,30202345.307
932368.CSI,20250415,4177.7302,4157.7076,4178.6016,4144.6792,4159.8341,17.8961,0.4302,18300774.13,24917383.84
932368.CSI,20250416,4205.3764,4171.5416,4205.3764,4143.7489,4177.7302,27.6462,0.6618,21851329.79,27327865.667
932368.CSI,20250417,4202.5956,4191.3624,4203.65,4170.9642,4205.3764,-2.7808,-0.0661,16236373.14,21610116.846
932368.CSI,20250418,4196.4558,4192.5204,4209.1691,4180.9346,4202.5956,-6.1398,-0.1461,13113025.57,16985432.02
932368.CSI,20250421,4186.9286,4184.5643,4196.1214,4174.6296,4196.4558,-9.5272,-0.227,15552835.36,19527559.056
932368.CSI,20250422,4194.8716,4181.7024,4206.8695,4179.3116,4186.9286,7.943,0.1897,15651081.63,20231747.104
932368.CSI,20250423,4192.1738,4208.6597,4212.8921,4190.6654,4194.8716,-2.6978,-0.0643,14760525.75,19758448.193
932368.CSI,20250424,4206.4504,4192.8488,4222.7914,4189.8638,4192.1738,14.2766,0.3406,15201517.52,19506677.027
932368.CSI,20250425,4198.4268,4207.8004,4210.125,4190.9018,4206.4504,-8.0236,-0.1907,23591030.05,21698883.699
932368.CSI,20250428,4197.0508,4189.2434,4205.4985,4157.5323,4198.4268,-1.376,-0.0328,21427619.45,25015433.483
932368.CSI,20250429,4177.7275,4183.1675,4191.9925,4172.6005,4197.0508,-19.3233,-0.4604,17796427.04,19455129.111
932368.CSI,20250430,4168.2258,4184.5606,4193.9402,4167.9765,4177.7275,-9.5017,-0.2274,17994711.85,25444858.87
932368.CSI,20250506,4185.6483,4179.0723,4186.5201,4151.4688,4168.2258,17.4225,0.418,20401246.36,25558810.345
932368.CSI,20250507,4218.2364,4241.4433,4242.0272,4197.4662,4185.6483,32.5881,0.7786,19490457.62,25419989.361
932368.CSI,20250508,4216.0573,4202.2423,4231.6888,4193.447,4218.2364,-2.1791,-0.0517,14358770.46,19621982.399
932368.CSI,20250509,4232.6962,4221.2149,4239.2522,4219.5277,4216.0573,16.6389,0.3947,14972531.67,20137960.448
932368.CSI,20250512,4260.9627,4247.6351,4261.1231,4234.3893,4232.6962,28.2665,0.6678,17217855.62,24289698.881
932368.CSI,20250513,4283.2424,4285.9358,4290.0656,4268.2022,4260.9627,22.2797,0.5229,18709396.96,24259448.399
932368.CSI,20250514,4342.6872,4285.9602,4346.5475,4280.0943,4283.2424,59.4448,1.3878,24145236.5,30969970.928
932368.CSI,20250515,4321.1938,4337.3671,4348.0254,4318.73,4342.6872,-21.4934,-0.4949,19932522.08,24192098.615
932368.CSI,20250516,4293.7828,4309.4395,4316.5873,4277.6673,4321.1938,-27.411,-0.6343,15916338.17,21476697.64
932368.CSI,20250519,4296.4259,4293.1229,4302.9045,4287.8413,4293.7828,2.6431,0.0616,16767330.04,22449822.504
932368.CSI,20250520,4310.86,4300.3984,4321.3563,4296.209,4296.4259,14.4341,0.336,14765263.36,21391339.874
932368.CSI,20250521,4366.9677,4314.9706,4376.7025,4314.9327,4310.86,56.1077,1.3015,23024509.48,24920153.708
932368.CSI,20250522,4362.0384,4352.9132,4369.9561,4344.0261,4366.9677,-4.9293,-0.1129,15767274.94,19574121.455
932368.CSI,20250523,4329.6653,4358.2122,4390.8955,4329.145,4362.0384,-32.3731,-0.7422,15969396.6,21777419.916
932368.CSI,20250526,4314.402,4326.6066,4339.3602,4300.9201,4329.6653,-15.2633,-0.3525,14345351.91,21054322.911
932368.CSI,20250527,4292.0804,4315.5381,4326.973,4290.612,4314.402,-22.3216,-0.5174,14022950.96,19328720.47
932368.CSI,20250528,4334.9484,4298.5296,4345.0563,4293.9537,4292.0804,42.868,0.9988,12963457.66,19170733.471
932368.CSI,20250529,4338.9813,4337.6433,4358.6096,4331.0999,4334.9484,4.0329,0.093,15889586.37,20304390.28
932368.CSI,20250530,4330.1102,4333.5635,4349.0997,4319.2847,4338.9813,-8.8711,-0.2045,14545524.83,19426660.373
932368.CSI,20250603,4304.6838,4323.5214,4326.7383,4295.7774,4330.1102,-25.4264,-0.5872,18174369.54,28461795.397
932368.CSI,20250604,4315.5055,4308.3035,4318.06,4300.5509,4304.6838,10.8217,0.2514,16539620.33,24843813.209
932368.CSI,20250605,4301.5222,4314.367,4331.3454,4296.2318,4315.5055,-13.9833,-0.324,16974760.99,25407985.547
932368.CSI,20250606,4310.222,4299.9524,4322.54,4295.9901,4301.5222,8.6998,0.2022,15306549.4,23548068.758
932368.CSI,20250609,4325.7326,4310.2785,4328.3856,4293.7609,4310.222,15.5106,0.3599,17660067.99,25587377.009
932368.CSI,20250610,4322.9551,4332.0187,4346.9453,4303.811,4325.7326,-2.7775,-0.0642,18572892.09,25387024.318
932368.CSI,20250611,4349.1005,4326.2725,4357.7465,4326.0362,4322.9551,26.1454,0.6048,18350910.06,23959101.126
932368.CSI,20250612,4310.1243,4338.3986,4338.9462,4308.4765,4349.1005,-38.9762,-0.8962,17919563.8,27592418.023
932368.CSI,20250613,4307.2624,4324.3688,4335.2822,4294.5601,4310.1243,-2.8619,-0.0664,24952454.54,34810314.053
932368.CSI,20250616,4284.7978,4300.6377,4305.2975,4276.978,4307.2624,-22.4646,-0.5216,17266562.82,29460639.538
932368.CSI,20250617,4287.8453,4283.1786,4295.9341,4273.9478,4284.7978,3.0475,0.0711,13478903.29,23388786.084
932368.CSI,20250618,4284.0262,4302.3257,4312.3234,4271.8008,4287.8453,-3.8191,-0.0891,13746694.84,22277558.546
932368.CSI,20250619,4241.4762,4275.2893,4278.0904,4232.3597,4284.0262,-42.55,-0.9932,14917008.89,23945430.351
932368.CSI,20250620,4264.0389,4239.4164,4273.3533,4239.4164,4241.4762,22.5627,0.532,13604974.45,25448713.158
932368.CSI,20250623,4260.8054,4264.7844,4275.9054,4242.086,4264.0389,-3.2335,-0.0758,14570501.02,24810044.437
932368.CSI,20250624,4281.5979,4250.6768,4300.5583,4240.7952,4260.8054,20.7925,0.488,17786170.66,32171414.103
932368.CSI,20250625,4258.8297,4249.3352,4263.215,4221.1536,4281.5979,-22.7682,-0.5318,16715211.61,33568558.841
932368.CSI,20250626,4257.3265,4250.8719,4275.8737,4246.6924,4258.8297,-1.5032,-0.0353,18375833.23,36639065.623
932368.CSI,20250627,4271.0084,4259.2221,4291.6256,4258.3283,4257.3265,13.6819,0.3214,22662016.72,36758970.194
932368.CSI,20250630,4271.3129,4273.8209,4281.9125,4255.2067,4271.0084,0.3045,0.0071,17554887.77,31045370.339
932368.CSI,20250701,4294.2611,4278.0291,4295.0019,4254.0713,4271.3129,22.9482,0.5373,15269406.26,25306055.347
932368.CSI,20250702,4337.1861,4301.657,4338.9688,4300.8014,4294.2611,42.925,0.9996,22449793.59,34151023.867
932368.CSI,20250703,4349.66,4343.6158,4354.3521,4328.096,4337.1861,12.4739,0.2876,18222505.53,30001063.774
932368.CSI,20250704,4345.8638,4340.3149,4370.6137,4327.938,4349.66,-3.7962,-0.0873,17558462.38,31066387.505
932368.CSI,20250707,4321.3391,4338.2484,4338.3254,4317.8842,4345.8638,-24.5247,-0.5643,14598109.49,24829487.631
932368.CSI,20250708,4339.186,4322.5037,4341.3798,4312.2657,4321.3391,17.8469,0.413,15191092.81,28621842.976
932368.CSI,20250709,4323.3725,4346.3052,4353.5634,4315.4445,4339.186,-15.8135,-0.3644,20048011.68,34608271.674
932368.CSI,20250710,4365.3615,4326.454,4377.3893,4325.2169,4323.3725,41.989,0.9712,19343735.51,34120021.345
932368.CSI,20250711,4369.3175,4362.4599,4410.4223,4360.6096,4365.3615,3.956,0.0906,23161031.17,44037313.143
932368.CSI,20250714,4378.1551,4374.131,4390.9372,4373.4732,4369.3175,8.8376,0.2023,20878845.01,34921685.154
932368.CSI,20250715,4350.8262,4376.678,4388.1086,4336.9679,4378.1551,-27.3289,-0.6242,21481790.02,36098343.085
932368.CSI,20250716,4343.3236,4346.6275,4357.2934,4330.5458,4350.8262,-7.5026,-0.1724,15303535.29,29063619.869
932368.CSI,20250717,4343.5208,4342.5962,4357.6857,4333.911,4343.3236,0.1972,0.0045,13852727.64,28254056.17
932368.CSI,20250718,4375.3342,4344.2822,4381.7145,4341.456,4343.5208,31.8134,0.7324,18548012.89,33380549.199
932368.CSI,20250721,4455.4475,4391.7205,4455.9175,4391.7205,4375.3342,80.1133,1.831,29385541.64,47481297.739
932368.CSI,20250722,4564.1231,4460.2651,4564.1231,4455.5013,4455.4475,108.6756,2.4392,32916476.65,59956064.476
932368.CSI,20250723,4541.9854,4589.0063,4595.7005,4538.5668,4564.1231,-22.1377,-0.485,28111167.94,53821497.878
932368.CSI,20250724,4576.4918,4536.9231,4577.8654,4524.8275,4541.9854,34.5064,0.7597,25982112.06,46530545.762
932368.CSI,20250725,4543.5553,4565.89,4589.5398,4539.4192,4576.4918,-32.9365,-0.7197,24247048.95,43865849.172
932368.CSI,20250728,4506.5073,4527.7804,4527.8352,4486.6767,4543.5553,-37.048,-0.8154,21330456.72,37705828.996
932368.CSI,20250729,4506.5206,4500.5921,4506.8364,4473.8539,4506.5073,0.0133,0.0003,18518739.94,35073970.897
