ts_code,trade_date,close
000922.CSI,20180109,4949.1642
000922.CSI,20180108,4952.7185
000922.CSI,20180105,4912.4328
000922.CSI,20180104,4877.6333
000922.CSI,20180103,4859.7024
000922.CSI,20180102,4836.0789
000922.CSI,20171229,4750.7874
000922.CSI,20171228,4718.5551
000922.CSI,20171227,4696.6756
000922.CSI,20171226,4730.7611
000922.CSI,20171225,4710.8021
000922.CSI,20171222,4716.9027
000922.CSI,20171221,4716.3107
000922.CSI,20171220,4690.5537
000922.CSI,20171219,4703.6238
000922.CSI,20171218,4664.1441
000922.CSI,20171215,4664.8582
000922.CSI,20171214,4702.3981
000922.CSI,20171213,4713.3193
000922.CSI,20171212,4677.6117
000922.CSI,20171211,4725.1771
000922.CSI,20171208,4675.8399
000922.CSI,20171207,4660.8384
000922.CSI,20171206,4708.7012
000922.CSI,20171205,4735.6026
000922.CSI,20171204,4724.0248
000922.CSI,20171201,4718.1346
000922.CSI,20171130,4725.7812
000922.CSI,20171129,4755.9597
000922.CSI,20171128,4760.7887
000922.CSI,20171127,4756.4894
000922.CSI,20171124,4798.5167
000922.CSI,20171123,4798.5507
000922.CSI,20171122,4928.323
000922.CSI,20171121,4921.2673
000922.CSI,20171120,4857.3329
000922.CSI,20171117,4835.3683
000922.CSI,20171116,4827.4683
000922.CSI,20171115,4814.7822
000922.CSI,20171114,4836.0492
000922.CSI,20171113,4867.814
000922.CSI,20171110,4841.3765
000922.CSI,20171109,4814.4146
000922.CSI,20171108,4788.8483
000922.CSI,20171107,4786.6007
000922.CSI,20171106,4757.0768
000922.CSI,20171103,4724.2806
000922.CSI,20171102,4744.3823
000922.CSI,20171101,4744.3643
000922.CSI,20171031,4767.5522
000922.CSI,20171030,4786.0426
000922.CSI,20171027,4806.6272
000922.CSI,20171026,4791.8467
000922.CSI,20171025,4787.0083
000922.CSI,20171024,4775.1342
000922.CSI,20171023,4746.4996
000922.CSI,20171020,4742.3059
000922.CSI,20171019,4740.432
000922.CSI,20171018,4740.8298
000922.CSI,20171017,4708.7946
000922.CSI,20171016,4708.8836
000922.CSI,20171013,4741.5165
000922.CSI,20171012,4740.2991
000922.CSI,20171011,4739.6127
000922.CSI,20171010,4726.0938
000922.CSI,20171009,4719.9659
000922.CSI,20170929,4672.2503
000922.CSI,20170928,4663.2627
000922.CSI,20170927,4673.3026
000922.CSI,20170926,4666.4094
000922.CSI,20170925,4668.8034
000922.CSI,20170922,4690.0497
000922.CSI,20170921,4683.8211
000922.CSI,20170920,4685.9117
000922.CSI,20170919,4663.1889
000922.CSI,20170918,4676.9236
000922.CSI,20170915,4666.9108
000922.CSI,20170914,4675.2538
000922.CSI,20170913,4686.9195
000922.CSI,20170912,4677.3236
000922.CSI,20170911,4657.8476
000922.CSI,20170908,4649.4264
000922.CSI,20170907,4654.1555
000922.CSI,20170906,4664.5029
000922.CSI,20170905,4672.39
000922.CSI,20170904,4669.584
000922.CSI,20170901,4663.4789
000922.CSI,20170831,4653.353
000922.CSI,20170830,4681.0835
000922.CSI,20170829,4676.5404
000922.CSI,20170828,4679.7912
000922.CSI,20170825,4646.5415
000922.CSI,20170824,4588.2694
000922.CSI,20170823,4591.5746
000922.CSI,20170822,4593.6098
000922.CSI,20170821,4592.5755
000922.CSI,20170818,4574.2653
000922.CSI,20170817,4563.4608
000922.CSI,20170816,4541.2494
000922.CSI,20170815,4556.8969
000922.CSI,20170814,4528.7969
000922.CSI,20170811,4492.2127
000922.CSI,20170810,4572.0537
000922.CSI,20170809,4584.5542
000922.CSI,20170808,4572.1976
000922.CSI,20170807,4577.6379
000922.CSI,20170804,4548.567
000922.CSI,20170803,4569.5417
000922.CSI,20170802,4606.6739
000922.CSI,20170801,4627.9797
000922.CSI,20170731,4599.8862
000922.CSI,20170728,4581.2797
000922.CSI,20170727,4564.1852
000922.CSI,20170726,4568.7753
000922.CSI,20170725,4592.2879
000922.CSI,20170724,4615.1739
000922.CSI,20170721,4585.4932
000922.CSI,20170720,4588.1138
000922.CSI,20170719,4549.8094
000922.CSI,20170718,4489.5263
000922.CSI,20170717,4489.0145
000922.CSI,20170714,4544.4579
000922.CSI,20170713,4517.2001
000922.CSI,20170712,4505.9103
000922.CSI,20170711,4526.76
000922.CSI,20170710,4506.2167
000922.CSI,20170707,4517.368
000922.CSI,20170706,4515.5788
000922.CSI,20170705,4514.0952
000922.CSI,20170704,4483.8044
000922.CSI,20170703,4518.9225
