date,ts_code,name,action,price,shares,amount,commission,reason,category
2016-09-30,000876.SZ,新希望,buy,8.068,13000,104884.78,104.88,新买入，评分81(🔥 大胆攒股)，股息率6.82%，目标权重9.4%,周期龙头红利
2016-09-30,600066.SH,宇通客车,buy,22.082,1300,28706.68,28.71,加仓，评分81(🔥 大胆攒股)，股息率6.80%，权重6.7%→9.4%,周期龙头红利
2016-09-30,601006.SH,大秦铁路,buy,6.346,5600,35539.5,35.54,加仓，评分85(🔥 大胆攒股)，股息率7.10%，权重6.2%→9.4%,周期龙头红利
2016-09-30,511880.SH,银华日利,sell,105.358,400,42143.06,84.29,释放现金用于调仓,现金管理
2016-09-30,600011.SH,华能国际,buy,7.047,14900,105000.9,105.0,新买入，评分81(🔥 大胆攒股)，股息率6.68%，目标权重9.4%,周期龙头红利
2016-09-30,511880.SH,银华日利,sell,105.358,400,42143.06,84.29,释放现金用于调仓,现金管理
2016-09-30,601288.SH,农业银行,buy,3.133,13400,41983.94,41.98,新买入，评分57(👀 观察等待)，股息率5.33%，目标权重3.8%,周期龙头红利
2016-09-30,511880.SH,银华日利,sell,105.358,400,42143.06,84.29,释放现金用于调仓,现金管理
2016-09-30,601818.SH,光大银行,buy,3.794,11000,41731.69,41.73,新买入，评分55(👀 观察等待)，股息率5.01%，目标权重3.8%,周期龙头红利
2016-12-30,601006.SH,大秦铁路,sell,7.073,4100,28998.97,58.0,减仓，评分78(✅ 积极布局)，权重10.2%→7.7%,周期龙头红利
2016-12-30,600660.SH,福耀玻璃,sell,18.611,3200,59556.38,119.11,清仓，评分41(⏸️ 暂缓)，低于观察阈值，当前权重5.2%,周期龙头红利
2016-12-30,601818.SH,光大银行,sell,3.906,11000,42966.99,85.93,清仓，评分49(⏸️ 暂缓)，低于观察阈值，当前权重3.8%,周期龙头红利
2016-12-30,000895.SZ,双汇发展,buy,20.951,4100,85898.81,85.9,新买入，评分74(✅ 积极布局)，股息率5.97%，目标权重7.7%,周期龙头红利
2016-12-30,600066.SH,宇通客车,buy,19.61,2000,39219.18,39.22,加仓，评分85(🔥 大胆攒股)，股息率7.66%，权重8.0%→11.5%,周期龙头红利
2016-12-30,511880.SH,银华日利,sell,105.948,300,31784.48,63.57,释放现金用于调仓,现金管理
2016-12-30,600104.SH,上汽集团,buy,23.473,1400,32862.83,32.86,加仓，评分73(✅ 积极布局)，股息率5.80%，权重4.7%→7.7%,周期龙头红利
