date,ts_code,name,action,price,shares,amount,commission,reason,category
2022-09-30,000408.SZ,藏格矿业,buy,28.528,2600,74174.1,74.17,新买入，评分84(🔥 大胆攒股)，股息率6.66%，目标权重4.6%,周期资源红利
2022-12-30,600036.SH,招商银行,sell,37.223,1500,55834.11,111.67,清仓，评分59(👀 观察等待)，低于观察阈值，当前权重3.3%,弱周期红利
2022-12-30,515180.SH,易方达红利ETF,sell,1.214,82900,100622.78,201.25,减仓，评分52(👀 观察等待)，权重10.9%→5.0%,ETF红利
2022-12-30,511880.SH,银华日利,buy,123.626,1400,173077.02,173.08,闲置现金扫入,现金管理
2023-03-31,601728.SH,中国电信,sell,6.324,6800,43000.96,86.0,清仓，评分30(🚫 回避)，低于观察阈值，当前权重2.4%,弱周期红利
2023-03-31,511880.SH,银华日利,buy,124.17,400,49667.96,49.67,闲置现金扫入,现金管理
2023-06-30,601988.SH,中国银行,sell,3.906,13500,52732.22,105.46,减仓，评分84(🔥 大胆攒股)，权重8.0%→5.2%,弱周期红利
2023-06-30,600027.SH,华电国际,sell,6.683,10100,67501.43,135.0,清仓，评分46(⏸️ 暂缓)，低于观察阈值，当前权重3.6%,周期资源红利
2023-06-30,601288.SH,农业银行,sell,3.526,12300,43375.58,86.75,减仓，评分85(🔥 大胆攒股)，权重7.5%→5.2%,弱周期红利
2023-06-30,000333.SZ,美的集团,buy,58.979,1800,106162.06,106.16,加仓，评分73(✅ 积极布局)，股息率4.24%，权重6.2%→12.0%,消费成长红利
2023-06-30,600036.SH,招商银行,buy,32.793,1600,52468.42,52.47,新买入，评分70(✅ 积极布局)，股息率4.65%，目标权重2.9%,弱周期红利
2023-06-30,511880.SH,银华日利,sell,124.488,100,12448.76,24.9,释放现金用于调仓,现金管理
2023-06-30,600941.SH,中国移动,buy,93.393,500,46696.65,46.7,新买入，评分67(✅ 积极布局)，股息率4.15%，目标权重2.9%,弱周期红利
2023-06-30,511880.SH,银华日利,sell,124.488,300,37346.28,74.69,释放现金用于调仓,现金管理
2023-06-30,000408.SZ,藏格矿业,buy,22.593,1900,42925.88,42.93,加仓，评分88(🔥 大胆攒股)，股息率12.66%，权重3.1%→5.5%,周期资源红利
2023-09-29,000651.SZ,格力电器,sell,36.264,2700,97911.99,195.82,减仓，评分78(✅ 积极布局)，权重17.1%→12.0%,消费成长红利
2023-09-29,600938.SH,中国海油,buy,21.161,2600,55018.96,55.02,新买入，评分79(✅ 积极布局)，股息率6.08%，目标权重2.9%,周期资源红利
2023-09-29,601225.SH,陕西煤业,buy,18.478,2700,49891.84,49.89,加仓，评分85(🔥 大胆攒股)，股息率11.81%，权重1.7%→4.3%,周期资源红利
2023-09-29,511880.SH,银华日利,sell,125.047,800,100037.78,200.08,释放现金用于调仓,现金管理
2023-09-29,000333.SZ,美的集团,buy,55.535,2500,138838.7,138.84,加仓，评分82(🔥 大胆攒股)，股息率4.51%，权重10.8%→18.0%,消费成长红利
