date,ts_code,name,action,price,shares,amount,commission,reason,category
2018-06-29,600028.SH,中国石化,buy,6.496,17600,114338.22,114.34,新买入，评分85(🔥 大胆攒股)，股息率7.70%，目标权重8.4%,周期资源红利
2018-06-29,511880.SH,银华日利,sell,111.94,400,44776.09,89.55,释放现金用于调仓,现金管理
2018-06-29,601328.SH,交通银行,buy,5.746,11900,68374.31,68.37,新买入，评分54(👀 观察等待)，股息率4.73%，目标权重5.0%,金融红利
2018-06-29,511880.SH,银华日利,sell,111.94,900,100746.2,201.49,释放现金用于调仓,现金管理
2018-06-29,002601.SZ,龙佰集团,buy,12.943,7300,94483.39,94.48,新买入，评分85(🔥 大胆攒股)，股息率8.12%，目标权重7.0%,周期资源红利
2018-06-29,511880.SH,银华日利,sell,111.94,600,67164.13,134.33,释放现金用于调仓,现金管理
2018-06-29,600795.SH,国电电力,buy,2.623,26100,68450.38,68.45,新买入，评分51(👀 观察等待)，股息率4.20%，目标权重5.0%,基础设施红利
2018-09-28,000625.SZ,长安汽车,sell,7.273,4100,29818.15,59.64,减仓，评分78(✅ 积极布局)，权重12.3%→10.0%,消费红利
2018-09-28,600023.SH,浙能电力,sell,5.075,13100,66481.45,132.96,清仓，评分32(🚫 回避)，低于观察阈值，当前权重4.9%,基础设施红利
2018-09-28,600066.SH,宇通客车,sell,14.655,7100,104052.84,208.11,清仓，评分32(🚫 回避)，低于观察阈值，当前权重7.7%,消费红利
2018-09-28,600795.SH,国电电力,sell,2.547,26100,66488.45,132.98,清仓，评分31(🚫 回避)，低于观察阈值，当前权重4.9%,基础设施红利
2018-09-28,000157.SZ,中联重科,buy,3.744,36100,135149.01,135.15,新买入，评分66(✅ 积极布局)，股息率5.35%，目标权重10.0%,防御红利
2018-09-28,000338.SZ,潍柴动力,buy,8.559,7900,67612.54,67.61,新买入，评分58(👀 观察等待)，股息率4.68%，目标权重5.0%,消费红利
2018-09-28,601818.SH,光大银行,buy,3.914,17300,67710.64,67.71,新买入，评分54(👀 观察等待)，股息率4.63%，目标权重5.0%,金融红利
2018-09-28,511880.SH,银华日利,buy,113.114,100,11311.44,11.31,闲置现金扫入,现金管理
2018-12-28,002601.SZ,龙佰集团,sell,12.288,7300,89700.21,179.4,清仓，评分85(🔥 大胆攒股)，低于观察阈值，当前权重7.1%,周期资源红利
2018-12-28,601288.SH,农业银行,sell,3.596,23800,85594.32,171.19,清仓，评分55(👀 观察等待)，低于观察阈值，当前权重6.8%,金融红利
2018-12-28,600900.SH,长江电力,sell,15.864,4400,69802.13,139.6,清仓，评分51(👀 观察等待)，低于观察阈值，当前权重5.6%,基础设施红利
2018-12-28,601328.SH,交通银行,sell,5.784,11900,68832.1,137.66,清仓，评分55(👀 观察等待)，低于观察阈值，当前权重5.5%,金融红利
2018-12-28,000895.SZ,双汇发展,sell,23.566,2600,61272.67,122.55,清仓，评分58(👀 观察等待)，低于观察阈值，当前权重4.9%,消费红利
2018-12-28,601998.SH,中信银行,buy,5.455,11500,62737.67,62.74,新买入，评分54(👀 观察等待)，股息率4.79%，目标权重5.0%,金融红利
2018-12-28,000625.SZ,长安汽车,buy,6.597,9900,65306.24,65.31,加仓，评分81(🔥 大胆攒股)，股息率6.77%，权重9.8%→15.0%,消费红利
2018-12-28,600066.SH,宇通客车,buy,11.862,5300,62867.8,62.87,新买入，评分51(👀 观察等待)，股息率4.22%，目标权重5.0%,消费红利
2018-12-28,000338.SZ,潍柴动力,buy,7.708,8400,64744.68,64.74,加仓，评分65(👀 观察等待)，股息率5.19%，权重4.8%→10.0%,消费红利
2018-12-28,601169.SH,北京银行,buy,5.616,11200,62894.83,62.89,新买入，评分54(👀 观察等待)，股息率4.76%，目标权重5.0%,金融红利
2018-12-28,000651.SZ,格力电器,buy,35.726,2100,75023.95,75.02,新买入，评分59(👀 观察等待)，股息率5.04%，目标权重6.0%,消费红利
2018-12-28,511880.SH,银华日利,sell,113.593,700,79515.02,159.03,释放现金用于调仓,现金管理
2018-12-28,600741.SH,华域汽车,buy,18.418,4000,73673.6,73.67,加仓，评分76(✅ 积极布局)，股息率5.71%，权重4.1%→10.0%,消费红利
2018-12-28,511880.SH,银华日利,sell,113.593,600,68155.73,136.31,释放现金用于调仓,现金管理
2018-12-28,601009.SH,南京银行,buy,6.466,11600,75010.94,75.01,新买入，评分61(👀 观察等待)，股息率5.34%，目标权重6.0%,金融红利
2019-03-29,601998.SH,中信银行,sell,6.284,11500,72262.67,144.53,清仓，评分47(⏸️ 暂缓)，低于观察阈值，当前权重4.8%,金融红利
2019-03-29,000625.SZ,长安汽车,sell,8.272,10400,86025.89,172.05,减仓，评分66(✅ 积极布局)，权重15.7%→10.0%,消费红利
2019-03-29,000157.SZ,中联重科,sell,4.476,19200,85929.98,171.86,减仓，评分57(👀 观察等待)，权重10.7%→5.0%,防御红利
2019-03-29,600066.SH,宇通客车,sell,13.417,5300,71107.82,142.22,清仓，评分38(⏸️ 暂缓)，低于观察阈值，当前权重4.7%,消费红利
2019-03-29,000338.SZ,潍柴动力,sell,11.838,16300,192961.84,385.92,清仓，评分32(🚫 回避)，低于观察阈值，当前权重12.8%,消费红利
2019-03-29,601169.SH,北京银行,sell,6.194,11200,69370.56,138.74,清仓，评分47(⏸️ 暂缓)，低于观察阈值，当前权重4.6%,金融红利
2019-03-29,000651.SZ,格力电器,sell,47.163,2100,99041.86,198.08,清仓，评分34(🚫 回避)，低于观察阈值，当前权重6.6%,消费红利
2019-03-29,600741.SH,华域汽车,sell,20.36,3100,63114.82,126.23,减仓，评分65(👀 观察等待)，权重9.2%→5.0%,消费红利
2019-03-29,601009.SH,南京银行,sell,7.902,11600,91664.24,183.33,清仓，评分47(⏸️ 暂缓)，低于观察阈值，当前权重6.1%,金融红利
2019-03-29,601818.SH,光大银行,sell,4.096,17300,70859.07,141.72,清仓，评分48(⏸️ 暂缓)，低于观察阈值，当前权重4.7%,金融红利
2019-03-29,002601.SZ,龙佰集团,buy,16.136,5800,93589.5,93.59,新买入，评分81(🔥 大胆攒股)，股息率6.51%，目标权重6.2%,周期资源红利
2019-03-29,600019.SH,宝钢股份,buy,7.237,13000,94083.99,94.08,新买入，评分81(🔥 大胆攒股)，股息率6.22%，目标权重6.2%,周期资源红利
2019-03-29,601288.SH,农业银行,buy,3.734,20100,75047.97,75.05,新买入，评分54(👀 观察等待)，股息率4.78%，目标权重5.0%,金融红利
2019-03-29,600900.SH,长江电力,buy,16.887,4400,74302.23,74.3,新买入，评分50(👀 观察等待)，股息率4.03%，目标权重5.0%,基础设施红利
2019-03-29,601328.SH,交通银行,buy,6.246,12000,74954.88,74.95,新买入，评分53(👀 观察等待)，股息率4.58%，目标权重5.0%,金融红利
2019-03-29,600377.SH,宁沪高速,buy,9.91,7600,75315.24,75.32,新买入，评分52(👀 观察等待)，股息率4.44%，目标权重5.0%,基础设施红利
2019-03-29,000895.SZ,双汇发展,buy,25.876,2900,75039.96,75.04,新买入，评分51(👀 观察等待)，股息率4.26%，目标权重5.0%,消费红利
2019-03-29,511880.SH,银华日利,buy,114.599,2800,320877.18,320.88,闲置现金扫入,现金管理
2019-06-28,000157.SZ,中联重科,sell,6.004,16900,101467.43,202.93,清仓，评分32(🚫 回避)，低于观察阈值，当前权重6.7%,防御红利
2019-06-28,002601.SZ,龙佰集团,sell,14.815,5800,85927.99,171.86,清仓，评分64(👀 观察等待)，低于观察阈值，当前权重5.7%，对冲石油持仓4.5%,周期资源红利
2019-06-28,600019.SH,宝钢股份,sell,6.494,13000,84415.5,168.83,清仓，评分85(🔥 大胆攒股)，低于观察阈值，当前权重5.6%,周期资源红利
2019-06-28,600900.SH,长江电力,sell,17.882,4400,78681.24,157.36,清仓，评分38(⏸️ 暂缓)，低于观察阈值，当前权重5.2%,基础设施红利
2019-06-28,000625.SZ,长安汽车,buy,6.637,15900,105522.42,105.52,加仓，评分81(🔥 大胆攒股)，股息率6.73%，权重8.0%→15.0%,消费红利
