ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,end_type,basic_eps,diluted_eps,total_revenue,revenue,int_income,prem_earned,comm_income,n_commis_income,n_oth_income,n_oth_b_income,prem_income,out_prem,une_prem_reser,reins_income,n_sec_tb_income,n_sec_uw_income,n_asset_mg_income,oth_b_income,fv_value_chg_gain,invest_income,ass_invest_income,forex_gain,total_cogs,oper_cost,int_exp,comm_exp,biz_tax_surchg,sell_exp,admin_exp,fin_exp,assets_impair_loss,prem_refund,compens_payout,reser_insur_liab,div_payt,reins_exp,oper_exp,compens_payout_refu,insur_reser_refu,reins_cost_refund,other_bus_cost,operate_profit,non_oper_income,non_oper_exp,nca_disploss,total_profit,income_tax,n_income,n_income_attr_p,minority_gain,oth_compr_income,t_compr_income,compr_inc_attr_p,compr_inc_attr_m_s,ebit,ebitda,insurance_exp,undist_profit,distable_profit,rd_exp,fin_exp_int_exp,fin_exp_int_inc,transfer_surplus_rese,transfer_housing_imprest,transfer_oth,adj_lossgain,withdra_legal_surplus,withdra_legal_pubfund,withdra_biz_devfund,withdra_rese_fund,withdra_oth_ersu,workers_welfare,distr_profit_shrhder,prfshare_payable_dvd,comshare_payable_dvd,capit_comstock_div,continued_net_profit,update_flag
601898.SH,20251028,,20250930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18930307000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
688692.SH,20251028,20251028.0,20250930,1.0,1.0,3.0,2.91,2.91,830238833.67,830238833.67,,,,,,,,,,,,,,,,371421.16,,,558197030.56,31087017.66,,,11721306.77,264513094.21,78532899.62,-23815263.22,-973895.12,,,,,,,,,,,349487278.43,412908.99,103447.89,,349796739.53,23223291.53,326573448.0,329729567.67,-3156119.67,,326573448.0,329729567.67,-3156119.67,326274489.17,,,,,176240472.83,,24360649.75,,,,,,,,,,,,,,,326573448.0,1.0
600143.SH,20251028,20251028.0,20250930,1.0,1.0,3.0,0.4129,0.4129,49615734884.66,49615734884.66,,,,,,,,,,,,,,,-32081180.0,29944160.48,14937678.58,,48842623651.57,43670343378.19,,,224948189.32,804732370.68,1226028172.6,720788669.32,-71510149.87,,,,,,,,,,,1089722380.64,11809737.87,17275327.06,,1084256791.45,448546025.48,635710765.97,1064586914.76,-428876148.79,-63624791.7,572085974.27,1010162518.95,-438076544.68,,,,,,1986296889.67,697351985.89,23895612.54,,,,,,,,,,,,,,,635710765.97,0.0
300718.SZ,20251028,20251028.0,20250930,1.0,1.0,3.0,0.63,0.63,935421496.07,935421496.07,,,,,,,,,,,,,,,-1751592.19,14321449.17,-159107.16,,722608557.54,609376239.64,,,9807433.45,20127256.92,56904288.5,-12184937.17,,,,,,,,,,,,231140598.38,52151.76,1303823.66,,229888926.48,34289291.66,195599634.82,187793879.18,7805755.64,101981.15,195701615.97,187895860.33,7805755.64,205704439.12,,,,,37961505.31,2135223.51,1222582.13,,,,,,,,,,,,,,,195599634.82,1.0
300144.SZ,20251028,20251028.0,20250930,1.0,1.0,3.0,0.2875,0.2875,1832593835.76,1832593835.76,,,,,,,,,,,,,,,7078918.42,25393922.68,11536672.55,,886978439.95,579846910.08,,,32943045.46,140180676.42,110078030.79,-2070112.44,,,,,,,,,,,,993150956.49,951121.95,6189220.94,,987912857.5,195212932.52,792699924.98,753625899.95,39074025.03,-274840.64,792425084.34,753351059.31,39074025.03,958588833.29,,,,,26434549.75,13291921.49,18112749.91,,,,,,,,,,,,,,,792699924.98,1.0
002414.SZ,20251028,20251028.0,20250930,1.0,1.0,3.0,0.1363,0.1363,3067951216.73,3067951216.73,,,,,,,,,,,,,,,,16203195.99,,,2235566323.41,1291272240.23,,,39851566.56,93674781.85,215780645.36,9317889.28,-50391674.76,,,,,,,,,,,889659426.63,1031262.79,3120647.12,,887570042.3,305634428.5,581935613.8,581935613.8,,5402176.62,587337790.42,587337790.42,,,,,,,498049815.99,17836426.65,2502803.56,,,,,,,,,,,,,,,582373491.62,0.0
001221.SZ,20251028,20251028.0,20250930,1.0,1.0,3.0,1.31,1.31,2496819243.12,2496819243.12,,,,,,,,,,,,,,,540032.57,4319239.79,,,1945308576.84,1553769058.49,,,20983238.7,182353693.17,103512191.43,-5280186.32,-3065240.05,,,,,,,,,,,566091956.93,1718807.7,5526407.38,,562284357.25,78814817.44,483469539.81,483469539.81,,-221470.85,483248068.96,483248068.96,,,,,,,89092184.25,5292424.0,10350565.59,,,,,,,,,,,,,,,483469539.81,0.0
002242.SZ,20251028,,20250930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127706796.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
002309.SZ,20251028,,20250930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-147373415.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
002293.SZ,20251028,,20250930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,388371574.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
002138.SZ,20251028,20251028.0,20250930,1.0,1.0,3.0,0.98,0.98,5032025812.67,5032025812.67,,,,,,,,,,,,,,,,4064667.24,7125774.02,,4101374950.68,3183261507.88,,,58898751.47,80970968.88,248113711.17,63315806.97,3475257.07,,,,,,,,,,,991233575.19,593908.02,6193447.0,,985634036.21,112318520.18,873315516.03,769080954.91,104234561.12,343478.03,873658994.06,769424432.94,104234561.12,1047086630.86,,,,,454304636.16,69196764.9,1620237.5,,,,,,,,,,,,,,,873315516.03,1.0
000563.SZ,20251028,20251028.0,20250930,1.0,2.0,3.0,0.1948,0.1948,2161059842.35,2161059842.35,672765561.61,,1029391940.89,1029085820.47,805854597.61,220292.98,,,,,,,,717838.02,117817510.83,686247276.42,450418.04,,838428658.12,,347143682.38,306120.42,20811715.19,,648473322.77,,,,,,,,838428658.12,,,,497545.04,1322631184.23,112515.75,1728164.98,,1321015535.0,324962707.05,996052827.95,996052827.95,,,996052827.95,996052827.95,,,,,,,,,,,,,,,,,,,,,,,,996052827.95,0.0
002294.SZ,20251028,20251028.0,20250930,1.0,1.0,3.0,0.52,0.52,3241296800.96,3241296800.96,,,,,,,,,,,,,,,7669291.07,36062084.3,-4947958.47,,2672562387.25,802195751.33,,,45051661.43,1253835073.04,208877190.56,-11010241.32,2488078.26,,,,,,,,,,,658317838.77,886453.0,8505512.73,,650698779.04,59303990.52,591394788.52,580706643.61,10688144.91,-1723066.16,589671722.36,578013804.04,11657918.32,602094639.69,,,,,362889852.18,14190278.02,32113199.77,,,,,,,,,,,,,,,591394788.52,1.0
600029.SH,20251028,20251028.0,20250930,1.0,1.0,3.0,0.13,0.12,137665000000.0,137665000000.0,,,,,,,,,,,,,,,381000000.0,-105000000.0,-107000000.0,,135116000000.0,121562000000.0,,,423000000.0,5535000000.0,3142000000.0,4054000000.0,,,,,,,,,,,,5509000000.0,667000000.0,83000000.0,,6093000000.0,2097000000.0,3996000000.0,2307000000.0,1689000000.0,-2000000.0,3994000000.0,2306000000.0,1688000000.0,9222000000.0,,,,,397000000.0,3918000000.0,258000000.0,,,,,,,,,,,,,,,3996000000.0,1.0
002252.SZ,20251028,20251028.0,20250930,1.0,1.0,3.0,0.222,0.222,6091056594.53,6091056594.53,,,,,,,,,,,,,,,,269299096.88,269299096.88,,4620965020.86,3829781326.21,,,35551417.28,241142862.39,320902495.79,-43883539.45,-44325502.36,,,,,,,,,,,1744204358.95,4796863.21,25278769.98,,1723722452.18,253402415.88,1470320036.3,1470738960.56,-418924.26,-104813407.76,1365506628.54,1365925552.8,-418924.26,1475613162.49,,,,,149582842.01,23337346.16,56563376.17,,,,,,,,,,,,,,,1470320036.3,1.0
600141.SH,20251028,20251028.0,20250930,1.0,1.0,3.0,1.19,1.15,23780686989.18,23780686989.18,,,,,,,,,,,,,,,18684740.32,126474825.54,107091705.41,,22051084420.65,19790984912.72,,,358597337.64,313108166.14,361100072.13,298423246.49,-90885793.54,,,,,,,,,,,1966481714.71,58557199.97,61041118.32,,1963997796.36,497315126.37,1466682669.99,1318368821.15,148313848.84,1523674.29,1468206344.28,1317006706.18,151199638.1,2209413137.36,,,,,902903452.16,329069076.69,9516997.21,,,,,,,,,,,,,,,1466682669.99,1.0
000582.SZ,20251028,20251028.0,20250930,1.0,1.0,3.0,0.34,0.332,5535299448.28,5535299448.28,,,,,,,,,,,,,,,67185.52,-7738689.35,-6567912.34,,4510352328.74,3802182139.66,,,50221876.04,,410714785.49,215547627.28,,,,,,,,,,,,1078791778.8,12066404.26,443706.98,,1090414476.08,188347908.78,902066567.3,788714267.39,113352299.91,,902066567.3,788714267.39,113352299.91,1302015076.87,,,,,29324756.24,231304410.87,15920815.55,,,,,,,,,,,,,,,902066567.3,1.0
601009.SH,20251028,20251028.0,20250930,1.0,2.0,3.0,1.54,1.45,41948807000.0,41948807000.0,64429079000.0,,4731270000.0,3802254000.0,12790066000.0,-6769000.0,,,,,,,,142526000.0,-334089000.0,12855091000.0,773326000.0,41233000.0,20472155000.0,,39221887000.0,929016000.0,571709000.0,,9762339000.0,,,,,,,,20472155000.0,,,,149295000.0,21476652000.0,29741000.0,81413000.0,,21424980000.0,3283736000.0,18141244000.0,18004866000.0,136378000.0,-2726374000.0,15414870000.0,15278492000.0,136378000.0,,,,,,,,,,,,,,,,,,,,,,,18141244000.0,1.0
002511.SZ,20251028,,20250930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,298213659.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
603659.SH,20251028,20251028.0,20250930,1.0,1.0,3.0,0.8,0.79,10830028443.38,10830028443.38,,,,,,,,,,,,,,,30957689.49,58794771.2,49250386.62,,8984335940.28,7316038613.83,,,102455425.63,107428518.16,493226938.34,82844483.46,-208637181.44,,,,,,,,,,,2141694736.96,3771014.23,20519998.73,,2124945752.46,252500959.72,1872444792.74,1699856652.5,172588140.24,2798458.2,1875243250.94,1702655110.7,172588140.24,,,,,,639870213.91,184744733.76,106223811.72,,,,,,,,,,,,,,,1872444792.74,0.0
002372.SZ,20251028,20251028.0,20250930,1.0,1.0,3.0,0.34,0.34,3366789037.8,3366789037.8,,,,,,,,,,,,,,,236712.33,53935232.19,44652722.8,,2814451630.15,1970537787.07,,,35436834.43,499982173.99,204805760.13,-9454779.44,-5138286.94,,,,,,,,,,,639632689.55,1121278.31,3278912.52,,637475055.34,98000659.44,539474395.9,539537012.35,-62616.45,5592590.43,545066986.33,544944490.34,122495.99,581082593.99,,,,,113601642.21,696272.3,13349948.12,,,,,,,,,,,,,,,539474395.9,1.0
301358.SZ,20251028,20251028.0,20250930,1.0,1.0,3.0,0.85,0.85,23226212063.39,23226212063.39,,,,,,,,,,,,,,,,-31738671.67,-6562228.97,,22429788058.4,21387815796.18,,,100154236.77,37515770.61,389466189.56,147415778.79,-7632142.51,,,,,,,,,,,766388649.67,4970971.36,25833334.91,,745526286.12,106706758.92,638819527.2,645182942.22,-6363415.02,-925084.32,637894442.88,644257857.9,-6363415.02,953175242.64,,,,,222532632.26,152058508.44,11081445.61,,,,,,,,,,,,,,,638819527.2,1.0
001391.SZ,20251028,20251028.0,20250930,1.0,1.0,3.0,0.15,0.15,16635959664.0,16635959664.0,,,,,,,,,,,,,,,,1014563.0,1014563.0,,14593978305.0,13954237444.0,,,65569787.0,295252960.0,304042183.0,-32306139.0,,,,,,,,,,,,2444675400.0,8723268.0,5890699.0,,2447507969.0,611677680.0,1835830289.0,1835953836.0,-123547.0,-3460436.0,1832369853.0,1832872596.0,-502743.0,2411101000.0,,,,,6139845.0,7243956.0,52874024.0,,,,,,,,,,,,,,,1835830289.0,1.0
300601.SZ,20251028,20251028.0,20250930,1.0,1.0,3.0,0.04,0.04,2063443044.89,2063443044.89,,,,,,,,,,,,,,,441900.0,134484.89,,,2088376901.59,540256545.14,,,22050470.03,691523243.0,227141147.2,24275762.34,-128795085.37,,,,,,,,,,,5892770.88,3977955.95,9668424.4,,202302.43,-48980055.15,49182357.58,49157674.08,24683.5,-93372.99,49088984.59,49064301.09,24683.5,158753035.13,,,,,420069200.59,88871570.18,65596889.8,,,,,,,,,,,,,,,49182357.58,1.0
002603.SZ,20251028,20251028.0,20250930,1.0,1.0,3.0,0.5988,0.5988,5867603073.61,5867603073.61,,,,,,,,,,,,,,,,-113080.5,-8275.1,,4736709677.68,2315869844.22,,,94880945.65,1352967439.64,398090659.13,-1815017.24,-37735638.42,,,,,,,,,,,1187306072.6,10772771.7,28443444.08,,1169635400.22,172961064.32,996674335.9,1000404671.91,-3730336.01,96367.62,996770703.52,1000501039.53,-3730336.01,1223698648.21,,,,,544012861.24,760671.95,5256531.37,,,,,,,,,,,,,,,996674335.9,1.0
603816.SH,20251028,,20250930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1880693992.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
003035.SZ,20251028,20251028.0,20250930,1.0,1.0,3.0,0.0904,0.0904,2628770972.09,2628770972.09,,,,,,,,,,,,,,,-4113.04,28782707.86,19976270.41,,2254576266.66,1705759151.35,,,5906681.0,36766515.06,177102812.54,233924307.26,-363539.8,,,,,,,,,,,408989060.9,4613980.29,7246070.71,,406356970.48,9115966.74,397241003.74,342356500.71,54884503.03,,397241003.74,342356500.71,54884503.03,614375649.3,,,,,5395945.22,235740973.93,2903877.85,,,,,,,,,,,,,,,397241003.74,1.0
002738.SZ,20251028,20251028.0,20250930,1.0,1.0,3.0,0.2831,0.2831,4818197955.59,4818197955.59,,,,,,,,,,,,,,,6783405.48,15338236.9,1342291.9,,4475513101.71,3871078046.38,,,103438057.7,25475888.95,372965520.71,79307867.55,19058826.2,,,,,,,,,,,382076298.74,17194636.52,8866092.84,,390404842.42,199776038.56,190628803.86,204222050.14,-13593246.28,-10303528.9,180325274.96,194165523.72,-13840248.76,442151821.08,,,,,67922033.29,76406711.6,35325608.7,,,,,,,,,,,,,,,190628803.86,1.0
002920.SZ,20251028,20251028.0,20250930,1.0,1.0,3.0,3.23,3.22,22336551337.32,22336551337.32,,,,,,,,,,,,,,,-11263640.91,83888251.4,45699007.91,,20844504812.87,17936088252.9,,,69467108.01,254371615.82,418910675.28,35125347.01,-172875696.91,,,,,,,,,,,1899241515.51,1612380.47,8904836.24,,1891949059.74,87329489.73,1804619570.01,1787715205.2,16904364.81,18505238.77,1823124808.78,1806220445.31,16904363.47,2035581399.76,,,,,2002625618.49,22454818.0,9184117.77,,,,,,,,,,,,,,,1804619570.01,1.0
002185.SZ,20251028,20251028.0,20250930,1.0,1.0,3.0,0.1686,0.1686,12379789531.54,12379789531.54,,,,,,,,,,,,,,,189646379.62,12408766.68,671157.27,,12493480034.84,10852468873.7,,,72968466.98,108656173.62,530717106.64,147038609.16,-14819530.44,,,,,,,,,,,632563747.99,3138758.89,5456537.92,,630245968.96,60907631.81,569338337.15,542637017.1,26701320.05,40048160.72,609386497.87,623484610.88,-14098113.01,590941022.35,,,,,756632364.52,236551764.09,92860043.44,,,,,,,,,,,,,,,569338337.15,1.0
600056.SH,20251028,,20250930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,823762646.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
002366.SZ,20251028,,20250930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-81256353.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600315.SH,20251028,,20250930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,439589734.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
002358.SZ,20251028,,20250930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165609085.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
002551.SZ,20251028,,20250930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-31611370.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600216.SH,20251028,,20250930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1048294343.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300699.SZ,20251028,,20250930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,485035417.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300147.SZ,20251028,,20250930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-277173490.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300558.SZ,20251028,,20250930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,394491937.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300476.SZ,20251028,,20250930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3758487474.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300118.SZ,20251028,,20250930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1205062371.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
002292.SZ,20251028,,20250930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74131130.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
002268.SZ,20251028,,20250930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-297112617.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
002251.SZ,20251028,,20250930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,259731986.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
002010.SZ,20251028,,20250930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,914608343.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
002458.SZ,20251028,,20250930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39169187.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
002233.SZ,20251028,,20250930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,755327190.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600795.SH,20251028,20251028.0,20250930,1.0,1.0,3.0,0.38,0.38,125205417080.33,125205417080.33,,,,,,,,,,,,,,,,1713694548.32,1511662862.53,,112131691535.39,104233733633.4,,,1550251989.8,4688430.71,1328483329.49,4364098025.98,2759664.3,,,,,,,,,,,15192289155.85,252130175.15,177646026.78,,15266773304.22,3033814305.64,12232958998.58,6776779903.1,5456179095.48,-97334751.71,12135624246.87,6679594464.69,5456029782.18,,,,,,282032977.9,4347544162.58,54980223.31,,,,,,,,,,,,,,,12232958998.58,0.0
002216.SZ,20251028,,20250930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,503585873.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
002194.SZ,20251028,,20250930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-10750432.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
002073.SZ,20251028,,20250930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,418008955.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300212.SZ,20251028,,20250930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-528619870.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
002315.SZ,20251028,,20250930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,450558871.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
000547.SZ,20251028,,20250930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-582723819.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300253.SZ,20251028,,20250930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-262980436.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
002310.SZ,20251028,,20250930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3597726.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
002131.SZ,20251028,,20250930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,730843557.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
000025.SZ,20251028,,20250930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148842987.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
000090.SZ,20251028,,20250930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107868636.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
002487.SZ,20251028,,20250930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1042497833.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300223.SZ,20251028,20251124.0,20250930,1.0,1.0,3.0,0.5306,0.53,3436500879.19,3436500879.19,,,,,,,,,,,,,,,2607825.1,22004482.28,-355196.02,,3211566069.44,2261644098.59,,,10247556.07,241014606.39,205537900.98,-89487318.2,-56439200.72,,,,,,,,,,,285275586.77,703109.58,369271.51,,285609424.84,31089480.57,254519944.27,255743525.91,-1223581.64,67289013.28,321808957.55,321883910.01,-74952.46,203480111.31,,,,,526170024.89,701797.74,57753844.23,,,,,,,,,,,,,,,254519944.27,1.0
000061.SZ,20251028,,20250930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,557194110.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300271.SZ,20251028,,20250930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-162507971.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300376.SZ,20251028,,20250930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,208650645.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
002818.SZ,20251028,,20250930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,568046023.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
000766.SZ,20251027,,20250930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35144947.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300182.SZ,20251027,,20250930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,215009422.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300459.SZ,20251027,,20250930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-8427931.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
002518.SZ,20251027,,20250930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,533328827.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
000960.SZ,20251027,20251027.0,20250930,1.0,1.0,3.0,1.0315,1.0315,34416799341.84,34416799341.84,,,,,,,,,,,,,,,-5667965.0,18745534.1,16832513.57,,32001972686.46,30496975533.75,,,333949150.21,49829402.3,630339163.07,161508130.28,-13618373.24,,,,,,,,,,,2512037123.34,10463712.56,327797214.67,,2194703621.23,349266943.05,1845436678.18,1745329935.09,100106743.09,-149737996.3,1695698681.88,1595015012.89,100683668.99,2674414170.37,,,,,292132453.23,170706819.37,20467371.63,,,,,,,,,,,,,,,1845436678.18,1.0
300482.SZ,20251027,,20250930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129743948.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300568.SZ,20251027,,20250930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137459337.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
002646.SZ,20251027,,20250930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40883640.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
002056.SZ,20251027,,20250930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2180995490.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300628.SZ,20251027,20251027.0,20250930,1.0,1.0,3.0,1.549,1.5473,4298336791.76,4298336791.76,,,,,,,,,,,,,,,-3776233.57,115202092.02,-601026.26,,2261879156.78,1549738891.17,,,50076276.0,233167863.77,111486696.71,-25084132.46,-4221046.63,,,,,,,,,,,2166566329.22,922614.02,236513.1,,2167252430.14,209137094.68,1958115335.46,1958115335.46,,-18097839.39,1940017496.07,1940017496.07,,2034277384.94,,,,,331844779.39,292090.69,8119077.81,,,,,,,,,,,,,,,1958115335.46,1.0
000629.SZ,20251027,20251027.0,20250930,1.0,1.0,3.0,-0.016,-0.016,6531738459.82,6531738459.82,,,,,,,,,,,,,,,,53314903.8,253267.82,,6751929841.53,6078886780.02,,,46003821.49,105003696.1,105528722.23,-14996900.15,-236605262.45,,,,,,,,,,,-142752124.32,5441861.31,12330901.84,,-149641164.85,31046711.15,-180687876.0,-148650241.32,-32037634.68,27918441.06,-152769434.94,-120731800.26,-32037634.68,25541334.18,,,,,195159066.32,5850060.55,9616128.82,,,,,,,,,,,,,,,-180687876.0,1.0
002038.SZ,20251027,,20250930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162030693.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
002219.SZ,20251027,,20250930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1840736.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300180.SZ,20251027,,20250930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94403989.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300017.SZ,20251027,20251027.0,20250930,1.0,1.0,3.0,0.2518,0.2494,3491837022.99,3491837022.99,,,,,,,,,,,,,,,108626031.63,155324997.17,-3467801.52,,3092614089.86,2286330879.09,,,12368634.42,261368370.39,288593175.54,-56277019.89,-111666.37,,,,,,,,,,,700601787.99,759615.73,4205873.45,,697155530.27,86147444.33,611008085.94,616123172.69,-5115086.75,21281430.87,632289516.81,637426959.48,-5137442.67,375574695.52,,,,,294634402.24,11870194.42,108783400.22,,,,,,,,,,,,,,,611008085.94,1.0
300024.SZ,20251027,,20250930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-157741787.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
