ts_code,ann_date,end_date,operate_profit,f_ann_date,report_type,revenue,oper_cost,biz_tax_surchg,sell_exp,admin_exp,fin_exp,invest_income
002303.SZ,20260403,20251231,321069664.53,,,,,,,,,
002820.SZ,20260403,20251231,-23334813.63,,,,,,,,,
002469.SZ,20260403,20251231,208613709.16,,,,,,,,,
300600.SZ,20260403,20251231,-76297636.17,,,,,,,,,
300046.SZ,20260403,20251231,55691087.87,,,,,,,,,
688686.SH,20260403,20251231,193059380.37,,,,,,,,,
600817.SH,20260403,20251231,419841685.27,,,,,,,,,
601018.SH,20260402,20251231,7229074000.0,,,,,,,,,
301137.SZ,20260402,20251231,52218168.84,,,,,,,,,
600104.SH,20260402,20251231,25432286426.07,,,,,,,,,
002181.SZ,20260402,20251231,36937353.58,,,,,,,,,
601158.SH,20260402,20251231,989497780.93,,,,,,,,,
002139.SZ,20260402,20251231,403412637.15,,,,,,,,,
000028.SZ,20260402,20251231,1512828830.82,,,,,,,,,
688216.SH,20260402,20251231,-76583897.99,,,,,,,,,
600893.SH,20260402,20251231,962553305.56,,,,,,,,,
600885.SH,20260402,20251231,2694503524.34,,,,,,,,,
920262.BJ,20260402,20251231,46804931.56,,,,,,,,,
601200.SH,20260402,20251231,897790085.85,,,,,,,,,
300179.SZ,20260402,20251231,38128388.52,,,,,,,,,
920978.BJ,20260402,20251231,198111970.63,,,,,,,,,
603767.SH,20260402,20251231,-7625800.09,,,,,,,,,
300835.SZ,20260402,20251231,191313080.93,,,,,,,,,
600232.SH,20260402,20251231,38792999.87,,,,,,,,,
603082.SH,20260402,20251231,191173279.46,,,,,,,,,
300378.SZ,20260402,20251231,244939840.32,,,,,,,,,
002456.SZ,20260402,20251231,115214056.0,,,,,,,,,
002671.SZ,20260402,20251231,89955353.32,,,,,,,,,
300965.SZ,20260402,20251231,36211262.91,,,,,,,,,
000725.SZ,20260401,20251231,6782860067.0,,,,,,,,,
300274.SZ,20260401,20251231,16295228396.19,,,,,,,,,
601188.SH,20260401,20251231,235899906.95,,,,,,,,,
603090.SH,20260401,20251231,97327838.05,,,,,,,,,
300083.SZ,20260401,20251231,525792577.16,,,,,,,,,
002130.SZ,20260401,20251231,1425418960.93,,,,,,,,,
600018.SH,20260401,20251231,17667666648.38,,,,,,,,,
301173.SZ,20260401,20251231,216051010.23,,,,,,,,,
920271.BJ,20260401,20251231,114939131.38,,,,,,,,,
600380.SH,20260401,20251231,3465928984.17,,,,,,,,,
920971.BJ,20260401,20251231,27196003.47,,,,,,,,,
300454.SZ,20260401,20251231,367643743.64,,,,,,,,,
920663.BJ,20260401,20251231,98261873.45,,,,,,,,,
002803.SZ,20260401,20251231,377570948.82,,,,,,,,,
002490.SZ,20260401,20251231,-2399771.46,,,,,,,,,
000002.SZ,20260401,20251231,,20260401.0,1.0,233432768960.43,211347291770.88,9376541909.63,7408003428.42,6264925232.96,7580393725.08,-5840978800.58
301298.SZ,20260401,20251231,76589340.06,,,,,,,,,
920682.BJ,20260401,20251231,106923845.07,,,,,,,,,
601579.SH,20260401,20251231,320430118.52,,,,,,,,,
601083.SH,20260401,20251231,1948084809.73,,,,,,,,,
603507.SH,20260401,20251231,155542948.43,,,,,,,,,
688070.SH,20260401,20251231,23827429.48,,,,,,,,,
600231.SH,20260401,20251231,-1596363282.43,,,,,,,,,
000538.SZ,20260401,20251231,6038895380.87,,,,,,,,,
002975.SZ,20260401,20251231,183486782.2,,,,,,,,,
603165.SH,20260401,20251231,220969382.92,,,,,,,,,
600875.SH,20260401,20251231,4778268464.68,,,,,,,,,
920455.BJ,20260401,20251231,31108132.0,,,,,,,,,
002842.SZ,20260401,20251231,170382708.21,,,,,,,,,
920505.BJ,20260401,20251231,19011639.25,,,,,,,,,
002763.SZ,20260401,20251231,150070195.76,,,,,,,,,
601698.SH,20260401,20251231,604865793.68,,,,,,,,,
688063.SH,20260401,20251231,17525204.38,,,,,,,,,
688563.SH,20260401,20251231,599986848.11,,,,,,,,,
603119.SH,20260401,20251231,320175648.92,,,,,,,,,
000801.SZ,20260401,20251231,247103880.47,,,,,,,,,
603983.SH,20260401,20251231,296611057.33,,,,,,,,,
920190.BJ,20260401,20251231,27000621.37,,,,,,,,,
603899.SH,20260401,20251231,1653214945.5,,,,,,,,,
300990.SZ,20260401,20251231,276091391.69,,,,,,,,,
001289.SZ,20260401,20251231,6981775482.89,,,,,,,,,
920837.BJ,20260401,20251231,87590060.28,,,,,,,,,
301109.SZ,20260331,20251231,1150485264.29,,,,,,,,,
603127.SH,20260331,20251231,337991117.87,,,,,,,,,
001299.SZ,20260331,20251231,121131538.76,,,,,,,,,
002283.SZ,20260331,20251231,406058832.04,,,,,,,,,
300552.SZ,20260331,20251231,-169635221.35,,,,,,,,,
601607.SH,20260331,20251231,9942085632.77,,,,,,,,,
603986.SH,20260331,20251231,1715542904.73,,,,,,,,,
000715.SZ,20260331,20251231,154804615.06,,,,,,,,,
300508.SZ,20260331,20251231,93667276.75,,,,,,,,,
300792.SZ,20260331,20251231,123755915.9,,,,,,,,,
002024.SZ,20260331,20251231,316284000.0,,,,,,,,,
002640.SZ,20260331,20251231,-282776564.88,,,,,,,,,
600189.SH,20260331,20251231,81664286.44,,,,,,,,,
002117.SZ,20260331,20251231,172823850.23,,,,,,,,,
000555.SZ,20260331,20251231,8458876.52,,,,,,,,,
601007.SH,20260331,20251231,132229151.9,,,,,,,,,
301538.SZ,20260331,20251231,234712097.75,,,,,,,,,
601333.SH,20260331,20251231,1790286908.0,,,,,,,,,
003013.SZ,20260331,20251231,552040142.11,,,,,,,,,
301279.SZ,20260331,20251231,71105218.35,,,,,,,,,
301606.SZ,20260331,20251231,811709136.55,,,,,,,,,
600616.SH,20260331,20251231,7916838.04,,,,,,,,,
300759.SZ,20260331,20251231,1928472938.6,,,,,,,,,
002881.SZ,20260331,20251231,155856736.17,,,,,,,,,
300607.SZ,20260331,20251231,80621356.99,,,,,,,,,
600520.SH,20260331,20251231,11450241.97,,,,,,,,,
601727.SH,20260331,20251231,4947392000.0,,,,,,,,,
603678.SH,20260331,20251231,393536205.54,,,,,,,,,
002054.SZ,20260331,20251231,151225445.38,,,,,,,,,
601226.SH,20260331,20251231,179114819.97,,,,,,,,,
300450.SZ,20260331,20251231,1683062712.97,,,,,,,,,
000333.SZ,20260331,20251231,52978773000.0,,,,,,,,,
603992.SH,20260331,20251231,213070447.57,,,,,,,,,
603083.SH,20260331,20251231,200996669.24,,,,,,,,,
000488.SZ,20260331,20251231,-9141167486.8,,,,,,,,,
600894.SH,20260331,20251231,729238083.76,,,,,,,,,
300699.SZ,20260331,20251231,709019396.98,,,,,,,,,
688314.SH,20260331,20251231,110749793.29,,,,,,,,,
603029.SH,20260331,20251231,75689333.23,,,,,,,,,
300996.SZ,20260331,20251231,70642010.48,,,,,,,,,
002454.SZ,20260331,20251231,344362212.7,,,,,,,,,
002703.SZ,20260331,20251231,192532173.23,,,,,,,,,
301301.SZ,20260331,20251231,956987877.05,,,,,,,,,
300653.SZ,20260331,20251231,89226878.35,,,,,,,,,
600115.SH,20260331,20251231,-490000000.0,,,,,,,,,
002821.SZ,20260331,20251231,1297369702.36,,,,,,,,,
000921.SZ,20260331,20251231,5280246889.86,,,,,,,,,
300306.SZ,20260331,20251231,73888615.14,,,,,,,,,
002168.SZ,20260331,20251231,-46163552.81,,,,,,,,,
301237.SZ,20260331,20251231,-174801987.74,,,,,,,,,
301178.SZ,20260331,20251231,6818202.15,,,,,,,,,
300570.SZ,20260331,20251231,346965692.59,,,,,,,,,
000681.SZ,20260331,20251231,100145623.52,,,,,,,,,
920694.BJ,20260331,20251231,107486372.97,,,,,,,,,
300938.SZ,20260331,20251231,233301424.94,,,,,,,,,
603026.SH,20260331,20251231,-53612545.3,,,,,,,,,
002068.SZ,20260331,20251231,-476328540.66,,,,,,,,,
002866.SZ,20260331,20251231,46229357.45,,,,,,,,,
600399.SH,20260331,20251231,-805541726.67,,,,,,,,,
001277.SZ,20260331,20251231,102770063.45,,,,,,,,,
603698.SH,20260331,20251231,310103557.94,,,,,,,,,
300848.SZ,20260331,20251231,68668883.53,,,,,,,,,
300776.SZ,20260331,20251231,570869706.35,,,,,,,,,
600320.SH,20260331,20251231,1108411912.0,,,,,,,,,
603950.SH,20260331,20251231,441597301.2,,,,,,,,,
002741.SZ,20260331,20251231,117051232.34,,,,,,,,,
688556.SH,20260331,20251231,-5370276.58,,,,,,,,,
601717.SH,20260331,20251231,5089277380.71,,,,,,,,,
600834.SH,20260331,20251231,83170154.39,,,,,,,,,
002678.SZ,20260331,20251231,-350098850.02,,,,,,,,,
002334.SZ,20260331,20251231,209328147.98,,,,,,,,,
688190.SH,20260331,20251231,337548483.8,,,,,,,,,
300426.SZ,20260331,20251231,-402012957.65,,,,,,,,,
600699.SH,20260331,20251231,2220348131.86,,,,,,,,,
300043.SZ,20260331,20251231,343385945.69,,,,,,,,,
002768.SZ,20260331,20251231,934218467.44,,,,,,,,,
300289.SZ,20260331,20251231,-17507765.51,,,,,,,,,
603196.SH,20260331,20251231,29131788.33,,,,,,,,,
688321.SH,20260331,20251231,50111980.97,,,,,,,,,
000919.SZ,20260331,20251231,69238916.33,,,,,,,,,
601866.SH,20260331,20251231,2073349557.56,,,,,,,,,
002052.SZ,20260331,20251231,184467512.28,,,,,,,,,
000877.SZ,20260331,20251231,-6649425057.63,,,,,,,,,
300445.SZ,20260331,20251231,119489941.01,,,,,,,,,
300224.SZ,20260331,20251231,308241064.7,,,,,,,,,
601618.SH,20260331,20251231,5194791000.0,,,,,,,,,
603126.SH,20260331,20251231,40393014.67,,,,,,,,,
603062.SH,20260331,20251231,253770538.08,,,,,,,,,
600298.SH,20260331,20251231,1873625292.76,,,,,,,,,
603326.SH,20260331,20251231,216166594.81,,,,,,,,,
603039.SH,20260331,20251231,289030826.99,,,,,,,,,
300206.SZ,20260331,20251231,313954071.95,,,,,,,,,
688236.SH,20260331,20251231,302245079.93,,,,,,,,,
688351.SH,20260331,20251231,53483542.82,,,,,,,,,
301200.SZ,20260331,20251231,931137441.96,,,,,,,,,
688652.SH,20260331,20251231,159700632.26,,,,,,,,,
000969.SZ,20260331,20251231,436939256.62,,,,,,,,,
601828.SH,20260331,20251231,-27825508222.0,,,,,,,,,
300638.SZ,20260331,20251231,370867312.93,,,,,,,,,
003021.SZ,20260331,20251231,278460239.2,,,,,,,,,
002460.SZ,20260331,20251231,1187035578.19,,,,,,,,,
601390.SH,20260331,20251231,33145657000.0,,,,,,,,,
000792.SZ,20260331,20251231,7192133892.91,,,,,,,,,
001358.SZ,20260331,20251231,51305748.16,,,,,,,,,
688543.SH,20260331,20251231,259236134.92,,,,,,,,,
300308.SZ,20260331,20251231,13596919899.8,,,,,,,,,
600857.SH,20260331,20251231,41796593.24,,,,,,,,,
002779.SZ,20260331,20251231,174593519.57,,,,,,,,,
002560.SZ,20260331,20251231,194615141.07,,,,,,,,,
000932.SZ,20260331,20251231,5206159322.63,,,,,,,,,
001896.SZ,20260331,20251231,508453135.19,,,,,,,,,
300047.SZ,20260331,20251231,79552919.48,,,,,,,,,
688107.SH,20260331,20251231,-272465727.89,,,,,,,,,
000629.SZ,20260331,20251231,-76186846.96,,,,,,,,,
300615.SZ,20260331,20251231,-24933073.93,,,,,,,,,
688536.SH,20260331,20251231,177938055.97,,,,,,,,,
688052.SH,20260331,20251231,-234444754.66,,,,,,,,,
300659.SZ,20260331,20251231,-109951243.26,,,,,,,,,
601992.SH,20260331,20251231,-357246759.32,,,,,,,,,
600577.SH,20260331,20251231,808978679.37,,,,,,,,,
002322.SZ,20260331,20251231,245289731.43,,,,,,,,,
002616.SZ,20260331,20251231,380918241.49,,,,,,,,,
300568.SZ,20260331,20251231,89690478.07,,,,,,,,,
003009.SZ,20260331,20251231,-120426791.92,,,,,,,,,
688772.SH,20260331,20251231,104036511.67,,,,,,,,,
002922.SZ,20260331,20251231,216892147.03,,,,,,,,,
300468.SZ,20260331,20251231,77656704.04,,,,,,,,,
688585.SH,20260331,20251231,51736863.79,,,,,,,,,
600343.SH,20260331,20251231,-183827756.1,,,,,,,,,
600741.SH,20260331,20251231,9434181993.37,,,,,,,,,
000157.SZ,20260331,20251231,5712435359.03,,,,,,,,,
002732.SZ,20260331,20251231,77214754.02,,,,,,,,,
600258.SH,20260331,20251231,1133023944.26,,,,,,,,,
601888.SH,20260331,20251231,5304270598.53,,,,,,,,,
002870.SZ,20260331,20251231,179419897.77,,,,,,,,,
600825.SH,20260331,20251231,40118328.27,,,,,,,,,
300433.SZ,20260331,20251231,4605248192.72,,,,,,,,,
600269.SH,20260331,20251231,1944607581.36,,,,,,,,,
688521.SH,20260331,20251231,-506646846.34,,,,,,,,,
002185.SZ,20260331,20251231,882173533.37,,,,,,,,,
601107.SH,20260331,20251231,1898734530.6,,,,,,,,,
002818.SZ,20260331,20251231,660969747.57,,,,,,,,,
603270.SH,20260331,20251231,152156296.51,,,,,,,,,
600079.SH,20260331,20251231,3197864531.87,,,,,,,,,
002576.SZ,20260331,20251231,92947955.93,,,,,,,,,
600073.SH,20260331,20251231,-476287370.27,,,,,,,,,
002533.SZ,20260331,20251231,780502905.53,,,,,,,,,
600029.SH,20260331,20251231,3967000000.0,,,,,,,,,
600552.SH,20260331,20251231,197300174.05,,,,,,,,,
600876.SH,20260331,20251231,-970881049.02,,,,,,,,,
600761.SH,20260331,20251231,1700478153.64,,,,,,,,,
301388.SZ,20260331,20251231,24316518.16,,,,,,,,,
688353.SH,20260331,20251231,273009.65,,,,,,,,,
600060.SH,20260331,20251231,3184650846.01,,,,,,,,,
600066.SH,20260331,20251231,6478302794.06,,,,,,,,,
600171.SH,20260331,20251231,273722884.95,,,,,,,,,
000962.SZ,20260331,20251231,261953560.4,,,,,,,,,
300580.SZ,20260331,20251231,312883852.12,,,,,,,,,
002059.SZ,20260331,20251231,-393878907.52,,,,,,,,,
600236.SH,20260331,20251231,4452075564.09,,,,,,,,,
000582.SZ,20260331,20251231,1433169198.06,,,,,,,,,
000927.SZ,20260331,20251231,754284883.56,,,,,,,,,
689009.SH,20260331,20251231,2191701540.85,,,,,,,,,
600252.SH,20260331,20251231,-518262421.3,,,,,,,,,
601127.SH,20260331,20251231,7517935744.56,,,,,,,,,
920415.BJ,20260331,20251231,26744175.41,,,,,,,,,
601186.SH,20260331,20251231,26778557000.0,,,,,,,,,
301595.SZ,20260331,20251231,71640001.84,,,,,,,,,
300828.SZ,20260331,20251231,35081042.73,,,,,,,,,
300586.SZ,20260331,20251231,-140653498.91,,,,,,,,,
688220.SH,20260331,20251231,-351072273.35,,,,,,,,,
605060.SH,20260331,20251231,261114252.19,,,,,,,,,
002838.SZ,20260331,20251231,234644775.01,,,,,,,,,
600787.SH,20260331,20251231,1095697140.02,,,,,,,,,
002166.SZ,20260331,20251231,204966827.63,,,,,,,,,
601022.SH,20260331,20251231,864707540.43,,,,,,,,,
002787.SZ,20260331,20251231,140188941.36,,,,,,,,,
300757.SZ,20260331,20251231,-71406545.86,,,,,,,,,
000868.SZ,20260331,20251231,-61657087.61,,,,,,,,,
688141.SH,20260331,20251231,-762154659.48,,,,,,,,,
600426.SH,20260331,20251231,4251128739.29,,,,,,,,,
300678.SZ,20260331,20251231,12456177.21,,,,,,,,,
300310.SZ,20260331,20251231,12268619.95,,,,,,,,,
300932.SZ,20260331,20251231,73045109.4,,,,,,,,,
688099.SH,20260331,20251231,909044463.29,,,,,,,,,
301369.SZ,20260331,20251231,16005028.78,,,,,,,,,
688248.SH,20260331,20251231,470118415.76,,,,,,,,,
301349.SZ,20260331,20251231,56076828.7,,,,,,,,,
000898.SZ,20260331,20251231,-3897000000.0,,,,,,,,,
600980.SH,20260331,20251231,144275193.7,,,,,,,,,
600419.SH,20260331,20251231,241306514.17,,,,,,,,,
688319.SH,20260331,20251231,30857171.48,,,,,,,,,
300327.SZ,20260331,20251231,22272811.29,,,,,,,,,
301016.SZ,20260331,20251231,80846474.36,,,,,,,,,
600888.SH,20260331,20251231,695971965.87,,,,,,,,,
600986.SH,20260331,20251231,98020150.92,,,,,,,,,
688205.SH,20260331,20251231,72471140.0,,,,,,,,,
000034.SZ,20260331,20251231,752936331.96,,,,,,,,,
300307.SZ,20260331,20251231,126403079.26,,,,,,,,,
300540.SZ,20260331,20251231,73332256.02,,,,,,,,,
000910.SZ,20260331,20251231,7266138.37,,,,,,,,,
600058.SH,20260331,20251231,183208661.36,,,,,,,,,
000993.SZ,20260331,20251231,76695687.46,,,,,,,,,
300908.SZ,20260331,20251231,219399278.53,,,,,,,,,
000065.SZ,20260331,20251231,948091864.29,,,,,,,,,
300532.SZ,20260331,20251231,255263518.94,,,,,,,,,
300073.SZ,20260331,20251231,700035696.77,,,,,,,,,
920553.BJ,20260331,20251231,41889032.27,,,,,,,,,
300009.SZ,20260331,20251231,836961059.85,,,,,,,,,
688595.SH,20260331,20251231,-118588182.46,,,,,,,,,
600255.SH,20260331,20251231,39048623.3,,,,,,,,,
300347.SZ,20260331,20251231,1009419969.0,,,,,,,,,
688016.SH,20260331,20251231,654004276.02,,,,,,,,,
688318.SH,20260331,20251231,357307713.53,,,,,,,,,
002632.SZ,20260331,20251231,262751956.53,,,,,,,,,
002563.SZ,20260331,20251231,1241498382.89,,,,,,,,,
688610.SH,20260331,20251231,65919304.59,,,,,,,,,
300008.SZ,20260331,20251231,350614255.53,,,,,,,,,
301508.SZ,20260331,20251231,191001619.15,,,,,,,,,
688301.SH,20260331,20251231,683306261.35,,,,,,,,,
600493.SH,20260331,20251231,13014964.76,,,,,,,,,
600760.SH,20260331,20251231,4026983260.84,,,,,,,,,
002140.SZ,20260331,20251231,620729216.55,,,,,,,,,
603037.SH,20260331,20251231,77146538.82,,,,,,,,,
600727.SH,20260331,20251231,152636400.84,,,,,,,,,
000631.SZ,20260331,20251231,105268882.98,,,,,,,,,
301052.SZ,20260331,20251231,-4782654.54,,,,,,,,,
688079.SH,20260331,20251231,-199160299.93,,,,,,,,,
300485.SZ,20260331,20251231,12416070.71,,,,,,,,,
000523.SZ,20260331,20251231,182658367.79,,,,,,,,,
688488.SH,20260331,20251231,48082607.34,,,,,,,,,
605499.SH,20260331,20251231,5602140553.97,,,,,,,,,
002633.SZ,20260331,20251231,5980348.53,,,,,,,,,
601975.SH,20260331,20251231,1558754769.82,,,,,,,,,
300227.SZ,20260331,20251231,-240977291.93,,,,,,,,,
301345.SZ,20260331,20251231,950931961.76,,,,,,,,,
300471.SZ,20260331,20251231,59719200.46,,,,,,,,,
600329.SH,20260331,20251231,2489590323.91,,,,,,,,,
000670.SZ,20260331,20251231,-34180772.34,,,,,,,,,
002399.SZ,20260331,20251231,409952272.97,,,,,,,,,
300446.SZ,20260331,20251231,1058946290.71,,,,,,,,,
300119.SZ,20260331,20251231,479584919.95,,,,,,,,,
603328.SH,20260331,20251231,518688876.18,,,,,,,,,
920571.BJ,20260331,20251231,43326592.63,,,,,,,,,
601279.SH,20260331,20251231,-109860733.48,,,,,,,,,
601088.SH,20260331,20251231,75532000000.0,,,,,,,,,
600118.SH,20260331,20251231,17187480.96,,,,,,,,,
688696.SH,20260331,20251231,135774190.5,,,,,,,,,
300172.SZ,20260331,20251231,98798235.61,,,,,,,,,
603109.SH,20260331,20251231,165567863.93,,,,,,,,,
920504.BJ,20260331,20251231,16747348.86,,,,,,,,,
600597.SH,20260331,20251231,-13736014.0,,,,,,,,,
300012.SZ,20260331,20251231,1116536758.33,,,,,,,,,
600819.SH,20260331,20251231,228907840.09,,,,,,,,,
601599.SH,20260331,20251231,185422053.49,,,,,,,,,
601827.SH,20260331,20251231,1458197717.25,,,,,,,,,
002865.SZ,20260331,20251231,-1347027924.5,,,,,,,,,
300077.SZ,20260331,20251231,-134025932.3,,,,,,,,,
688392.SH,20260331,20251231,123711125.36,,,,,,,,,
688562.SH,20260331,20251231,3443567.93,,,,,,,,,
002595.SZ,20260331,20251231,2742655775.43,,,,,,,,,
688505.SH,20260331,20251231,-155402230.0,,,,,,,,,
603501.SH,20260331,20251231,4606344069.81,,,,,,,,,
603341.SH,20260331,20251231,636047193.54,,,,,,,,,
600611.SH,20260331,20251231,160458977.36,,,,,,,,,
920225.BJ,20260331,20251231,96990175.23,,,,,,,,,
002715.SZ,20260331,20251231,-15457816.51,,,,,,,,,
601598.SH,20260331,20251231,5157607331.33,,,,,,,,,
600486.SH,20260331,20251231,1515097789.04,,,,,,,,,
600845.SH,20260331,20251231,1420225522.02,,,,,,,,,
002531.SZ,20260331,20251231,-230885101.65,,,,,,,,,
600284.SH,20260331,20251231,492311660.8,,,,,,,,,
002172.SZ,20260331,20251231,64359106.35,,,,,,,,,
603345.SH,20260331,20251231,1797608490.66,,,,,,,,,
002284.SZ,20260331,20251231,513663604.36,,,,,,,,,
688503.SH,20260331,20251231,479937045.54,,,,,,,,,
002320.SZ,20260331,20251231,1226174157.97,,,,,,,,,
002718.SZ,20260331,20251231,12554821.26,,,,,,,,,
300920.SZ,20260331,20251231,18855426.19,,,,,,,,,
301211.SZ,20260331,20251231,41855619.79,,,,,,,,,
603271.SH,20260331,20251231,434791793.87,,,,,,,,,
600995.SH,20260331,20251231,2645784391.23,,,,,,,,,
002119.SZ,20260331,20251231,170438297.63,,,,,,,,,
600633.SH,20260331,20251231,613615481.28,,,,,,,,,
688185.SH,20260331,20251231,23913468.67,,,,,,,,,
000790.SZ,20260331,20251231,-334798557.43,,,,,,,,,
300138.SZ,20260331,20251231,436359595.5,,,,,,,,,
002162.SZ,20260331,20251231,7813512.96,,,,,,,,,
688336.SH,20260331,20251231,3326643900.0,,,,,,,,,
601916.SH,20260331,20251231,,20260331.0,1.0,62514000000.0,,755000000.0,,20062000000.0,,11759000000.0
600015.SH,20260331,20251231,,20260331.0,1.0,91914000000.0,,1084000000.0,,28133000000.0,,20073000000.0
000590.SZ,20260331,20251231,-51177347.51,,,,,,,,,
301280.SZ,20260331,20251231,261829278.17,,,,,,,,,
601139.SH,20260331,20251231,1913938455.44,,,,,,,,,
688668.SH,20260331,20251231,260075885.78,,,,,,,,,
002404.SZ,20260331,20251231,235583558.2,,,,,,,,,
002471.SZ,20260331,20251231,-12615147.36,,,,,,,,,
688008.SH,20260331,20251231,2321777105.55,,,,,,,,,
300852.SZ,20260331,20251231,166063174.63,,,,,,,,,
605228.SH,20260331,20251231,159331808.48,,,,,,,,,
300926.SZ,20260331,20251231,961709499.24,,,,,,,,,
688291.SH,20260331,20251231,37152292.68,,,,,,,,,
600720.SH,20260331,20251231,1725765689.37,,,,,,,,,
600031.SH,20260331,20251231,9935668000.0,,,,,,,,,
000539.SZ,20260331,20251231,1408796662.0,,,,,,,,,
301282.SZ,20260331,20251231,85895000.94,,,,,,,,,
600997.SH,20260331,20251231,-35403928.38,,,,,,,,,
300919.SZ,20260331,20251231,1959022494.75,,,,,,,,,
601800.SH,20260331,20251231,26931350427.0,,,,,,,,,
601818.SH,20260331,20251231,,20260331.0,1.0,126311000000.0,,1560000000.0,,36800000000.0,,15398000000.0
300760.SZ,20260331,20251231,9794893991.0,,,,,,,,,
002025.SZ,20260331,20251231,234272550.93,,,,,,,,,
300373.SZ,20260331,20251231,1431057025.82,,,,,,,,,
003028.SZ,20260331,20251231,71100923.86,,,,,,,,,
600731.SH,20260331,20251231,306104347.79,,,,,,,,,
002960.SZ,20260331,20251231,337039303.01,,,,,,,,,
688722.SH,20260331,20251231,128887696.14,,,,,,,,,
000776.SZ,20260331,20251231,,20260331.0,1.0,35492783045.2,,217078867.17,,16456282760.26,,8421416367.99
688661.SH,20260331,20251231,27289033.77,,,,,,,,,
601988.SH,20260331,20251231,,20260331.0,1.0,658310000000.0,,6307000000.0,,183270000000.0,,53295000000.0
002873.SZ,20260331,20251231,10071031.97,,,,,,,,,
002970.SZ,20260331,20251231,397667528.93,,,,,,,,,
600918.SH,20260331,20251231,,20260331.0,1.0,11392557674.2,,96746056.9,,8411220043.47,,3022848248.18
601218.SH,20260331,20251231,182121622.83,,,,,,,,,
002690.SZ,20260331,20251231,825714529.07,,,,,,,,,
688012.SH,20260331,20251231,2190510942.87,,,,,,,,,
600085.SH,20260331,20251231,2032119574.34,,,,,,,,,
920675.BJ,20260331,20251231,55784329.43,,,,,,,,,
688192.SH,20260331,20251231,-766362723.31,,,,,,,,,
300389.SZ,20260331,20251231,282721480.76,,,,,,,,,
601288.SH,20260331,20251231,,20260331.0,1.0,725306000000.0,,7840000000.0,,255131000000.0,,42973000000.0
002352.SZ,20260331,20251231,14763467000.0,,,,,,,,,
000768.SZ,20260331,20251231,1333257890.35,,,,,,,,,
601005.SH,20260331,20251231,-2742632948.03,,,,,,,,,
002400.SZ,20260331,20251231,206284409.78,,,,,,,,,
000833.SZ,20260331,20251231,587462969.3,,,,,,,,,
301003.SZ,20260331,20251231,124486366.51,,,,,,,,,
601059.SH,20260331,20251231,,20260331.0,1.0,4043872800.63,,26860519.69,,1716025431.35,,2114650262.14
688489.SH,20260331,20251231,-61157627.97,,,,,,,,,
920163.BJ,20260331,20251231,54184021.07,,,,,,,,,
601901.SH,20260331,20251231,,20260331.0,1.0,10503548205.5,,88650401.34,,5703054443.55,,1497743230.01
688282.SH,20260331,20251231,-5129420.57,,,,,,,,,
300283.SZ,20260331,20251231,17422006.2,,,,,,,,,
600650.SH,20260331,20251231,166281284.33,,,,,,,,,
002938.SZ,20260331,20251231,4292774888.34,,,,,,,,,
920274.BJ,20260331,20251231,13985379.67,,,,,,,,,
605189.SH,20260331,20251231,90197459.63,,,,,,,,,
300579.SZ,20260331,20251231,-116709132.63,,,,,,,,,
002106.SZ,20260331,20251231,221989115.37,,,,,,,,,
600016.SH,20260331,20251231,,20260331.0,1.0,142865000000.0,,1701000000.0,,51006000000.0,,15345000000.0
601688.SH,20260331,20251231,,20260331.0,1.0,35809920255.16,,218472574.33,,16041561198.55,,20194207073.61
002747.SZ,20260331,20251231,69698362.15,,,,,,,,,
601921.SH,20260331,20251231,1306980372.52,,,,,,,,,
601995.SH,20260331,20251231,,20260331.0,1.0,28481073842.0,,130371387.0,,16419523397.0,,13877033242.0
600635.SH,20260331,20251231,592863259.27,,,,,,,,,
600000.SH,20260331,20251231,,20260331.0,1.0,173964000000.0,,2051000000.0,,49582000000.0,,19393000000.0
601881.SH,20260331,20251231,,20260331.0,1.0,28302251724.47,,174721127.24,,12796066589.67,,15095065558.29
000045.SZ,20260330,20251231,102964241.74,,,,,,,,,
600391.SH,20260330,20251231,166939309.55,,,,,,,,,
002451.SZ,20260330,20251231,28573060.37,,,,,,,,,
002765.SZ,20260330,20251231,194544485.51,,,,,,,,,
300221.SZ,20260330,20251231,118767331.18,,,,,,,,,
001208.SZ,20260330,20251231,126907819.04,,,,,,,,,
300682.SZ,20260330,20251231,31706791.71,,,,,,,,,
688049.SH,20260330,20251231,205289150.36,,,,,,,,,
600377.SH,20260330,20251231,6139940139.5,,,,,,,,,
002532.SZ,20260330,20251231,5593764869.34,,,,,,,,,
300239.SZ,20260330,20251231,59701396.02,,,,,,,,,
000756.SZ,20260330,20251231,363984851.26,,,,,,,,,
601857.SH,20260330,20251231,234579000000.0,,,,,,,,,
000960.SZ,20260330,20251231,3121140094.21,,,,,,,,,
300674.SZ,20260330,20251231,458080199.28,,,,,,,,,
300143.SZ,20260328,20251231,163604805.44,,,,,,,,,
301339.SZ,20260328,20251231,281080777.69,,,,,,,,,
688025.SH,20260328,20251231,295231690.31,,,,,,,,,
601328.SH,20260328,20251231,,20260328.0,1.0,265071000000.0,,3082000000.0,,77655000000.0,,24430000000.0
002152.SZ,20260328,20251231,1274005766.5,,,,,,,,,
600499.SH,20260328,20251231,2658786600.0,,,,,,,,,
002232.SZ,20260328,20251231,31265529.17,,,,,,,,,
