ts_code,ann_date,f_ann_date,end_date,operate_profit
002736.SZ,20141211,20141211,20121231,2339505464.74
002738.SZ,20141211,20141211,20121231,47905865.5
002739.SZ,20150106,20150106,20121231,463940966.56
002745.SZ,20150202,20150202,20121231,166110163.54
002756.SZ,20150424,20150424,20121231,264538191.62
002761.SZ,20150525,20150525,20121231,83971663.67
002773.SZ,20150610,20150610,20121231,219131350.73
002791.SZ,20160310,20160310,20121231,215912472.46
002797.SZ,20151113,20151113,20121231,254228828.0
002807.SZ,20151221,20151221,20121231,1216677000.0
002812.SZ,20151127,20151127,20121231,127651851.52
002815.SZ,20150701,20150701,20121231,150706832.65
002818.SZ,20160108,20160108,20121231,388672298.67
002821.SZ,20140507,20140507,20121231,69166500.0
002831.SZ,20140919,20140919,20121231,228338393.56
002837.SZ,20141024,20141024,20121231,26778392.53
002839.SZ,20150430,20150430,20121231,1162036378.91
002841.SZ,20141114,20141114,20121231,101760941.67
002850.SZ,20141212,20141212,20121231,59662877.29
002851.SZ,20150403,20150403,20121231,83476192.49
002865.SZ,20140627,20140627,20121231,74073765.27
002867.SZ,20141219,20141219,20121231,318436528.45
002916.SZ,20131216,20131216,20121231,
002925.SZ,20140401,20140401,20121231,
002926.SZ,20150619,20150619,20121231,618211506.18
002936.SZ,20130513,20130513,20121231,1883925000.0
002939.SZ,20130426,20130426,20121231,303473031.78
002941.SZ,20130428,20130428,20121231,57755395.64
002945.SZ,20130425,20130425,20121231,60807345.66
002946.SZ,20140115,20140115,20121231,
002948.SZ,20130420,20130420,20121231,1205061000.0
002958.SZ,20150910,20150910,20121231,1519798143.64
002966.SZ,20130430,20130430,20121231,1721170579.0
002984.SZ,20140328,20140328,20121231,
003035.SZ,20130904,20130904,20121231,
003816.SZ,20150123,20150123,20121231,4684104859.42
300001.SZ,20130409,20130409,20121231,85326421.95
300002.SZ,20130426,20130426,20121231,409993727.6
300003.SZ,20130326,20130326,20121231,466462769.95
300009.SZ,20130328,20130328,20121231,75641702.5
300010.SZ,20130409,20130409,20121231,32681407.47
300014.SZ,20130228,20130228,20121231,104528849.22
300015.SZ,20130422,20131227,20121231,252404988.39
300017.SZ,20130320,20130320,20121231,112421243.23
300024.SZ,20130402,20130402,20121231,148182983.75
300026.SZ,20130326,20130326,20121231,309327101.74
300027.SZ,20130319,20130319,20121231,254130366.56
300032.SZ,20130420,20130420,20121231,27684519.77
300033.SZ,20130422,20130422,20121231,15025623.46
300037.SZ,20130402,20130402,20121231,148787291.9
300039.SZ,20130228,20130228,20121231,266593494.55
300043.SZ,20130330,20130330,20121231,131433429.56
300054.SZ,20130206,20130206,20121231,67207490.01
300055.SZ,20130416,20130416,20121231,114073755.91
300058.SZ,20130403,20130403,20121231,316411759.26
300059.SZ,20130419,20130419,20121231,35325273.5
300070.SZ,20130322,20130322,20121231,692153873.54
300072.SZ,20130326,20130326,20121231,169101686.85
601066.SH,20130426,20130426,20121231,1790785633.4
601077.SH,20130426,20130426,20121231,6967492000.0
601088.SH,20130323,20130323,20121231,67081000000.0
601098.SH,20130409,20130409,20121231,857743699.3
601099.SH,20130426,20140430,20121231,98457512.83
601100.SH,20130323,20130323,20121231,304200012.1
601106.SH,20130425,20130425,20121231,-220378986.72
601108.SH,20160706,20160706,20121231,178068995.09
601111.SH,20130327,20130327,20121231,5694884000.0
601117.SH,20130426,20130426,20121231,3804827029.5
601118.SH,20130426,20130426,20121231,209103700.48
601126.SH,20130402,20130402,20121231,268759775.14
601128.SH,20151222,20151222,20121231,1110167000.0
601136.SH,20130426,20130426,20121231,115382811.74
601139.SH,20130329,20130329,20121231,667776076.07
601158.SH,20130403,20130403,20121231,1724034174.7
601162.SH,20151225,20151225,20121231,26346612.47
601163.SH,20150608,20150608,20121231,665774648.74
601166.SH,20130423,20130423,20121231,46068000000.0
601168.SH,20130328,20130328,20121231,-138336754.0
601169.SH,20130426,20130426,20121231,14754794000.0
601179.SH,20130330,20130330,20121231,122493529.09
601186.SH,20130329,20140329,20121231,10856162000.0
601187.SH,20130427,20130427,20121231,631216628.46
601198.SH,20150202,20150202,20121231,606752856.1
601200.SH,20130428,20130428,20121231,88420137.15
601211.SH,20150610,20150610,20121231,3105223064.0
601216.SH,20130423,20130423,20121231,455095044.34
601225.SH,20140108,20140108,20121231,12352530571.09
601229.SH,20151217,20151217,20121231,9115977000.0
601231.SH,20130327,20130327,20121231,742819967.72
601233.SH,20130312,20130312,20121231,347917146.24
601236.SH,20130424,20130424,20121231,71666904.87
601238.SH,20130329,20130329,20121231,957055640.0
601258.SH,20130420,20130420,20121231,-569467136.0
601288.SH,20130327,20130327,20121231,186971000000.0
601311.SH,20130410,20130410,20121231,431331982.79
601318.SH,20130315,20130315,20121231,32375000000.0
601326.SH,20151113,20151113,20121231,1961198600.0
601328.SH,20130328,20140331,20121231,74375000000.0
601333.SH,20130327,20130327,20121231,1847554146.0
601336.SH,20130327,20130327,20121231,2565000000.0
601360.SH,20130228,20130228,20121231,180967896.7
601369.SH,20130227,20130227,20121231,1121433053.07
601375.SH,20141212,20141212,20121231,249505500.05
601377.SH,20130308,20130308,20121231,698720630.72
601390.SH,20130329,20130329,20121231,9745491000.0
601398.SH,20130328,20130328,20121231,307458000000.0
601399.SH,20130423,20130423,20121231,-2789030351.65
601456.SH,20130425,20130425,20121231,123529619.14
601515.SH,20130409,20130409,20121231,723750199.87
601555.SH,20130402,20130402,20121231,346199045.16
601567.SH,20130423,20130423,20121231,282848016.04
601577.SH,20130426,20130426,20121231,2280627536.36
601598.SH,20130426,20130426,20121231,1227264000.0
601600.SH,20130328,20130328,20121231,-9887499000.0
601601.SH,20130325,20130325,20121231,6044000000.0
601607.SH,20130327,20130327,20121231,2795881122.57
601608.SH,20130420,20130420,20121231,877806189.65
601615.SH,20130428,20130428,20121231,-275994903.71
601618.SH,20130329,20130329,20121231,-8395513000.0
601628.SH,20130328,20130328,20121231,10955000000.0
601633.SH,20130322,20130322,20121231,6663401697.23
601636.SH,20130316,20130316,20121231,51428303.59
601658.SH,20150901,20150901,20121231,33362000000.0
601665.SH,20130428,20130428,20121231,1126183530.0
601666.SH,20130423,20130423,20121231,1420620872.22
601668.SH,20130422,20130422,20121231,29381205000.0
601669.SH,20130422,20130422,20121231,5314152390.32
601678.SH,20130301,20130301,20121231,499279646.77
601688.SH,20130330,20130330,20121231,2116200999.31
601689.SH,20150303,20150303,20121231,265392616.61
601696.SH,20130426,20130426,20121231,479106894.0
601699.SH,20130327,20130327,20121231,3044640176.29
601717.SH,20130320,20130320,20121231,1881865833.84
601718.SH,20130423,20130423,20121231,754793461.63
601727.SH,20130329,20130329,20121231,5095520000.0
601728.SH,20130412,20130412,20121231,15704629101.3
601766.SH,20130329,20130329,20121231,4958308446.0
601777.SH,20130329,20130329,20121231,269101442.03
601788.SH,20130327,20130327,20121231,1265312099.98
601799.SH,20130419,20130419,20121231,206320066.88
601800.SH,20130327,20130327,20121231,14901543852.0
601801.SH,20130409,20130409,20121231,527360299.77
601808.SH,20130323,20130323,20121231,5323284550.0
601811.SH,20151127,20151127,20121231,516141300.0
